0,1,2,3,4,5,6,7,8,9
0.9990,0.9931,1.0043,0.9897,1.0040,0.9868,0.9693,0.9809,0.9675,0.9997
1.0228,1.0395,1.0179,0.9934,0.9983,1.0136,0.9906,0.9876,0.9846,0.9988
0.9238,2.3615,0.8654,1.0681,0.7582,1.7005,1.0155,1.2008,1.0565,1.0043
0.7701,5.4025,0.6950,1.1386,0.5629,2.6506,1.0309,1.5422,1.1398,1.0063
0.6669,9.4635,0.5901,1.1827,0.4641,3.2893,1.0567,1.8464,1.2311,1.0070
0.5956,13.8598,0.5179,1.2136,0.4049,3.7396,1.0856,2.1224,1.3262,1.0079
0.5445,17.9268,0.4670,1.2373,0.3649,4.0815,1.1142,2.3723,1.4231,1.0079
0.5066,21.4443,0.4299,1.2554,0.3364,4.3568,1.1430,2.6075,1.5212,1.0093
0.4786,24.3478,0.4023,1.2709,0.3146,4.5830,1.1720,2.8243,1.6197,1.0100
0.4568,26.6880,0.3806,1.2822,0.2987,4.7750,1.2010,3.0257,1.7172,1.0094
0.4400,28.5790,0.3635,1.2929,0.2859,4.9323,1.2299,3.2099,1.8157,1.0085
0.4271,30.0713,0.3496,1.3016,0.2762,5.0654,1.2586,3.3773,1.9118,1.0088
0.4162,31.2945,0.3398,1.3095,0.2681,5.1683,1.2870,3.5275,2.0061,1.0111
0.4078,32.2025,0.3309,1.3171,0.2619,5.2629,1.3152,3.6649,2.0977,1.0104
0.4001,32.8529,0.3236,1.3249,0.2573,5.3437,1.3432,3.7888,2.1866,1.0096
0.3951,33.4008,0.3188,1.3297,0.2527,5.4076,1.3710,3.9005,2.2725,1.0105
0.3891,33.7632,0.3137,1.3332,0.2495,5.4676,1.3976,4.0051,2.3554,1.0099
0.3846,34.0172,0.3087,1.3370,0.2466,5.5196,1.4243,4.0997,2.4355,1.0122
0.3806,34.1523,0.3057,1.3421,0.2442,5.5672,1.4508,4.1850,2.5139,1.0096
0.3784,34.2746,0.3042,1.3461,0.2424,5.6026,1.4770,4.2601,2.5872,1.0110
0.3748,34.2951,0.3011,1.3505,0.2414,5.6339,1.5026,4.3301,2.6562,1.0096
0.3724,34.2882,0.2989,1.3547,0.2397,5.6586,1.5274,4.3900,2.7214,1.0107
0.3709,34.2405,0.2973,1.3574,0.2382,5.6835,1.5521,4.4431,2.7832,1.0110
