0,1,2,3,4,5,6,7,8,9
1.0274,0.9683,1.0239,0.9987,1.0227,0.9704,0.9729,0.9718,0.9632,1.0001
1.0296,0.9632,1.0263,0.9988,1.0223,0.9678,0.9701,0.9692,0.9594,1.0002
1.0294,0.9649,1.0237,1.0016,1.0186,0.9651,0.9663,0.9676,0.9557,1.0019
1.0298,0.9687,1.0211,1.0031,1.0156,0.9624,0.9637,0.9654,0.9516,1.0041
1.0319,0.9661,1.0184,1.0059,1.0133,0.9593,0.9617,0.9642,0.9485,1.0040
1.0313,0.9691,1.0167,1.0060,1.0122,0.9573,0.9591,0.9635,0.9454,1.0041
1.0323,0.9704,1.0163,1.0072,1.0093,0.9564,0.9550,0.9622,0.9394,1.0082
0.8586,1.2945,0.7915,1.0221,0.7767,1.1242,0.9593,1.0233,0.9955,1.0126
0.5584,3.4385,0.4479,1.0841,0.4393,2.0333,0.9757,1.4751,1.1318,1.0119
0.4613,5.7665,0.3428,1.1453,0.3314,2.6201,0.9923,1.8779,1.2831,1.0134
0.4161,7.0056,0.2956,1.1950,0.2847,2.9353,1.0095,2.1395,1.4374,1.0141
0.3890,7.7966,0.2702,1.2359,0.2587,3.1429,1.0266,2.3213,1.5918,1.0143
0.3694,8.0995,0.2547,1.2694,0.2424,3.2928,1.0436,2.4591,1.7445,1.0158
0.3565,8.3793,0.2439,1.2988,0.2310,3.4163,1.0610,2.5668,1.8937,1.0157
0.3454,8.6880,0.2363,1.3238,0.2233,3.5161,1.0778,2.6523,2.0397,1.0155
0.3376,8.7829,0.2314,1.3456,0.2175,3.5990,1.0945,2.7242,2.1826,1.0161
0.3296,9.0270,0.2254,1.3662,0.2127,3.6775,1.1109,2.7853,2.3189,1.0158
0.3250,9.1590,0.2231,1.3816,0.2084,3.7413,1.1275,2.8361,2.4509,1.0181
0.3202,9.0942,0.2185,1.3971,0.2065,3.7997,1.1437,2.8794,2.5768,1.0154
0.3156,9.2261,0.2166,1.4091,0.2034,3.8404,1.1601,2.9147,2.6939,1.0184
0.3123,9.2285,0.2164,1.4201,0.2018,3.8848,1.1752,2.9444,2.8026,1.0181
0.3115,9.2933,0.2159,1.4297,0.1997,3.9146,1.1912,2.9689,2.9030,1.0205
0.3088,9.2285,0.2139,1.4369,0.1988,3.9454,1.2065,2.9928,2.9968,1.0182
0.3080,9.2609,0.2123,1.4449,0.1976,3.9690,1.2213,3.0101,3.0783,1.0193
0.3048,9.2261,0.2119,1.4518,0.1970,3.9916,1.2356,3.0263,3.1547,1.0196
0.3045,9.2609,0.2121,1.4579,0.1968,4.0106,1.2501,3.0326,3.2196,1.0211
0.3028,9.2285,0.2117,1.4604,0.1966,4.0195,1.2638,3.0401,3.2825,1.0217
0.3018,9.1242,0.2109,1.4649,0.1963,4.0233,1.2778,3.0489,3.3333,1.0208
0.3015,9.1937,0.2097,1.4686,0.1958,4.0406,1.2908,3.0552,3.3816,1.0211
0.3007,9.0918,0.2104,1.4728,0.1954,4.0457,1.3043,3.0604,3.4216,1.0214
0.2999,8.9686,0.2095,1.4754,0.1950,4.0528,1.3161,3.0632,3.4583,1.0202
0.2993,9.0682,0.2101,1.4792,0.1944,4.0644,1.3283,3.0676,3.4910,1.0195
0.2993,8.9645,0.2100,1.4811,0.1942,4.0663,1.3401,3.0728,3.5176,1.0211
0.2991,8.9946,0.2102,1.4837,0.1944,4.0689,1.3521,3.0744,3.5439,1.0224
0.2993,8.8997,0.2098,1.4868,0.1940,4.0728,1.3631,3.0756,3.5656,1.0210
0.2985,8.6922,0.2095,1.4889,0.1942,4.0754,1.3752,3.0760,3.5836,1.0201
0.2986,8.8413,0.2096,1.4896,0.1940,4.0754,1.3859,3.0792,3.6003,1.0204
0.2990,8.6296,0.2100,1.4909,0.1941,4.0780,1.3972,3.0780,3.6170,1.0193
0.2982,8.8067,0.2101,1.4923,0.1940,4.0800,1.4080,3.0780,3.6254,1.0216
0.2991,8.6598,0.2102,1.4940,0.1942,4.0832,1.4191,3.0788,3.6360,1.0199
0.2985,8.6902,0.2107,1.4949,0.1940,4.0787,1.4278,3.0772,3.6459,1.0213
0.2983,8.5430,0.2103,1.4965,0.1940,4.0813,1.4378,3.0776,3.6526,1.0208
0.2986,8.7766,0.2110,1.4978,0.1938,4.0800,1.4468,3.0724,3.6592,1.0217
0.2988,8.5203,0.2107,1.4995,0.1940,4.0813,1.4564,3.0736,3.6644,1.0214
0.2983,8.4844,0.2111,1.5003,0.1939,4.0787,1.4653,3.0692,3.6689,1.0224
0.2985,8.4544,0.2109,1.5014,0.1939,4.0819,1.4741,3.0696,3.6744,1.0199
0.2991,8.7219,0.2110,1.5026,0.1940,4.0787,1.4828,3.0656,3.6774,1.0205
0.2993,8.2584,0.2114,1.5032,0.1940,4.0793,1.4902,3.0640,3.6785,1.0205
0.2990,8.2621,0.2109,1.5047,0.1942,4.0748,1.4984,3.0636,3.6808,1.0199
0.2993,8.2886,0.2113,1.5051,0.1940,4.0754,1.5072,3.0620,3.6812,1.0205
0.2985,8.4582,0.2122,1.5068,0.1940,4.0735,1.5134,3.0576,3.6819,1.0216
0.2986,8.3679,0.2113,1.5085,0.1942,4.0735,1.5214,3.0568,3.6812,1.0217
0.2990,8.2020,0.2117,1.5085,0.1941,4.0715,1.5296,3.0525,3.6830,1.0211
0.2993,8.3112,0.2129,1.5101,0.1943,4.0715,1.5356,3.0513,3.6819,1.0217
0.2991,8.1261,0.2124,1.5101,0.1946,4.0702,1.5435,3.0505,3.6834,1.0195
0.2997,8.2037,0.2127,1.5110,0.1942,4.0702,1.5506,3.0473,3.6808,1.0211
0.2996,8.2830,0.2138,1.5114,0.1944,4.0663,1.5573,3.0453,3.6785,1.0224
0.2997,8.0714,0.2121,1.5120,0.1946,4.0651,1.5627,3.0421,3.6793,1.0182
0.2996,8.2075,0.2136,1.5124,0.1942,4.0605,1.5693,3.0378,3.6771,1.0208
0.2993,8.1491,0.2135,1.5128,0.1950,4.0567,1.5765,3.0362,3.6748,1.0217
0.2994,8.0202,0.2130,1.5129,0.1948,4.0560,1.5826,3.0346,3.6733,1.0205
0.2999,8.0218,0.2127,1.5137,0.1950,4.0567,1.5890,3.0334,3.6704,1.0196
0.3001,8.0996,0.2134,1.5151,0.1954,4.0534,1.5940,3.0330,3.6689,1.0199
0.2997,8.0698,0.2134,1.5160,0.1956,4.0463,1.6002,3.0302,3.6652,1.0211
0.2999,8.0466,0.2138,1.5158,0.1954,4.0444,1.6059,3.0298,3.6618,1.0195
0.2997,7.9177,0.2134,1.5178,0.1962,4.0425,1.6100,3.0219,3.6603,1.0204
0.3012,7.8696,0.2134,1.5174,0.1962,4.0380,1.6162,3.0172,3.6578,1.0175
0.3004,7.9208,0.2139,1.5178,0.1962,4.0354,1.6197,3.0164,3.6548,1.0190
0.2999,7.9704,0.2143,1.5180,0.1963,4.0297,1.6265,3.0140,3.6511,1.0202
0.3010,7.8945,0.2143,1.5181,0.1963,4.0303,1.6304,3.0109,3.6493,1.0187
0.3013,7.9192,0.2158,1.5180,0.1962,4.0233,1.6340,3.0026,3.6448,1.0217
0.3002,7.9673,0.2155,1.5180,0.1964,4.0214,1.6394,3.0018,3.6419,1.0207
0.3020,7.8929,0.2156,1.5178,0.1966,4.0207,1.6433,2.9975,3.6390,1.0193
0.3018,7.9003,0.2158,1.5183,0.1964,4.0182,1.6471,2.9940,3.6349,1.0202
0.3028,7.8727,0.2156,1.5185,0.1965,4.0182,1.6527,2.9912,3.6323,1.0199
0.3013,7.8696,0.2158,1.5191,0.1965,4.0169,1.6557,2.9869,3.6287,1.0202
0.3037,7.8200,0.2155,1.5191,0.1968,4.0163,1.6591,2.9854,3.6247,1.0176
0.3026,7.7704,0.2158,1.5193,0.1967,4.0138,1.6632,2.9810,3.6221,1.0190
0.3026,7.7704,0.2161,1.5191,0.1966,4.0074,1.6672,2.9760,3.6195,1.0210
0.3024,7.7237,0.2161,1.5191,0.1968,4.0024,1.6705,2.9728,3.6181,1.0195
0.3020,7.7952,0.2159,1.5197,0.1968,3.9998,1.6737,2.9721,3.6155,1.0187
0.3035,7.6125,0.2158,1.5191,0.1968,4.0005,1.6787,2.9689,3.6123,1.0201
0.3026,7.7952,0.2161,1.5195,0.1968,3.9916,1.6813,2.9666,3.6042,1.0190
0.3023,7.5863,0.2160,1.5195,0.1968,3.9891,1.6835,2.9650,3.6024,1.0192
0.3028,7.7222,0.2165,1.5199,0.1968,3.9822,1.6866,2.9576,3.5988,1.0202
0.3024,7.7017,0.2164,1.5193,0.1968,3.9841,1.6899,2.9576,3.5952,1.0187
0.3048,7.6755,0.2166,1.5193,0.1968,3.9759,1.6930,2.9537,3.5926,1.0185
0.3037,7.6989,0.2165,1.5195,0.1968,3.9715,1.6953,2.9487,3.5890,1.0187
0.3051,7.6316,0.2164,1.5195,0.1969,3.9697,1.6979,2.9487,3.5876,1.0198
0.3042,7.6082,0.2167,1.5197,0.1968,3.9672,1.7007,2.9398,3.5807,1.0202
0.3042,7.5875,0.2164,1.5195,0.1968,3.9659,1.7048,2.9390,3.5778,1.0193
0.3053,7.6316,0.2167,1.5197,0.1968,3.9603,1.7068,2.9367,3.5735,1.0196
0.3046,7.6317,0.2164,1.5197,0.1970,3.9584,1.7079,2.9320,3.5699,1.0192
0.3043,7.5396,0.2166,1.5195,0.1971,3.9547,1.7101,2.9289,3.5664,1.0181
0.3053,7.3867,0.2168,1.5193,0.1971,3.9522,1.7122,2.9255,3.5635,1.0173
0.3048,7.3609,0.2168,1.5193,0.1970,3.9479,1.7149,2.9212,3.5613,1.0196
0.3053,7.3402,0.2166,1.5197,0.1972,3.9442,1.7168,2.9220,3.5606,1.0187
