0,1,2,3,4,5,6,7,8,9
1.0098,0.9848,1.0143,0.9998,1.0153,0.9928,0.9856,0.9937,0.9768,0.9999
1.0186,0.9846,1.0198,0.9998,1.0198,0.9934,0.9875,0.9956,0.9784,0.9991
1.0080,1.0052,1.0076,1.0001,1.0071,1.0197,0.9906,1.0112,0.9818,0.9987
0.9937,1.0153,0.9860,0.9978,0.9820,1.0559,1.0013,1.0320,1.0035,0.9856
0.9769,1.0204,0.9584,0.9895,0.9544,1.0881,1.0132,1.0477,1.0271,0.9652
0.9584,1.0367,0.9331,0.9846,0.9262,1.1166,1.0207,1.0519,1.0452,0.9503
0.9394,1.0619,0.9063,0.9833,0.8998,1.1438,1.0268,1.0553,1.0588,0.9392
0.9204,1.0909,0.8787,0.9844,0.8745,1.1687,1.0321,1.0562,1.0715,0.9300
0.9013,1.1219,0.8537,0.9870,0.8520,1.1924,1.0352,1.0624,1.0819,0.9218
0.8834,1.1550,0.8305,0.9918,0.8298,1.2132,1.0367,1.0710,1.0924,0.9172
0.8660,1.1876,0.8091,0.9961,0.8104,1.2333,1.0395,1.0786,1.1009,0.9134
0.8499,1.2190,0.7900,0.9993,0.7915,1.2504,1.0425,1.0843,1.1107,0.9103
0.8355,1.2498,0.7698,1.0026,0.7747,1.2673,1.0458,1.0929,1.1198,0.9070
0.8210,1.2802,0.7531,1.0063,0.7585,1.2806,1.0485,1.0972,1.1290,0.9050
0.8088,1.3113,0.7375,1.0114,0.7443,1.2941,1.0511,1.1039,1.1382,0.9035
0.7950,1.3407,0.7213,1.0161,0.7308,1.3069,1.0533,1.1111,1.1456,0.9003
0.7846,1.3700,0.7085,1.0207,0.7179,1.3186,1.0547,1.1178,1.1539,0.8998
0.7733,1.3985,0.6963,1.0228,0.7068,1.3272,1.0571,1.1245,1.1625,0.8978
0.7640,1.4268,0.6833,1.0272,0.6956,1.3381,1.0593,1.1288,1.1701,0.8957
0.7539,1.4532,0.6741,1.0307,0.6857,1.3449,1.0618,1.1308,1.1782,0.8946
0.7467,1.4792,0.6631,1.0341,0.6765,1.3515,1.0648,1.1317,1.1876,0.8934
0.7399,1.5033,0.6545,1.0385,0.6684,1.3577,1.0674,1.1327,1.1945,0.8922
0.7311,1.5280,0.6474,1.0413,0.6603,1.3641,1.0703,1.1365,1.2027,0.8909
0.7240,1.5500,0.6383,1.0446,0.6534,1.3706,1.0719,1.1389,1.2118,0.8897
