0,1,2,3,4,5,6,7,8,9
1.0162,0.9818,1.0126,0.9934,1.0132,0.9932,0.9795,0.9938,0.9763,0.9993
1.0436,0.9785,1.0322,0.9956,1.0333,0.9937,0.9963,0.9960,0.9894,1.0004
0.9568,1.1535,0.9198,0.9884,0.9291,1.0631,1.0226,1.0196,1.0555,0.9728
0.8181,1.9796,0.7490,1.0000,0.7758,1.2740,1.0452,1.1120,1.1283,0.9197
0.7276,3.5780,0.6380,1.0281,0.6740,1.4468,1.0620,1.1925,1.1852,0.8933
0.6716,5.6451,0.5677,1.0551,0.6060,1.5592,1.0758,1.2547,1.2381,0.8752
0.6316,7.6639,0.5198,1.0799,0.5584,1.6367,1.0891,1.3014,1.2893,0.8625
0.6034,9.3851,0.4863,1.0998,0.5225,1.6949,1.1010,1.3445,1.3389,0.8549
0.5815,10.7672,0.4605,1.1171,0.4944,1.7393,1.1126,1.3695,1.3873,0.8487
0.5633,11.8456,0.4402,1.1326,0.4727,1.7751,1.1246,1.3900,1.4364,0.8419
0.5484,12.7502,0.4240,1.1430,0.4546,1.8036,1.1363,1.4121,1.4848,0.8385
0.5343,13.4846,0.4099,1.1535,0.4392,1.8280,1.1475,1.4281,1.5334,0.8354
0.5244,14.1171,0.3992,1.1628,0.4265,1.8505,1.1589,1.4448,1.5791,0.8315
0.5133,14.6822,0.3892,1.1690,0.4156,1.8721,1.1694,1.4601,1.6246,0.8301
0.5055,15.1056,0.3818,1.1763,0.4059,1.8897,1.1809,1.4739,1.6709,0.8285
0.4975,15.5008,0.3745,1.1819,0.3974,1.9026,1.1924,1.4884,1.7169,0.8261
0.4906,15.8098,0.3684,1.1870,0.3905,1.9170,1.2037,1.4884,1.7628,0.8231
0.4850,16.0459,0.3638,1.1896,0.3837,1.9273,1.2151,1.4900,1.8060,0.8220
0.4792,16.2763,0.3581,1.1928,0.3786,1.9375,1.2255,1.4930,1.8495,0.8211
0.4730,16.5131,0.3535,1.1964,0.3728,1.9495,1.2368,1.5038,1.8919,0.8199
