0,1,2,3,4,5,6,7,8,9
1.0130,0.9978,1.0170,0.9953,1.0151,0.9898,0.9825,0.9881,0.9721,0.9967
1.0702,1.1256,1.0467,1.0240,1.0354,1.0504,1.0243,1.0121,1.0022,1.0108
0.9587,1.8672,0.9112,1.1063,0.8612,1.4000,0.9958,1.1414,1.0117,1.0331
0.8699,2.7673,0.7964,1.1801,0.7264,1.8148,0.9852,1.2951,1.0322,1.0417
0.8109,3.6639,0.7127,1.2415,0.6394,2.1670,0.9900,1.4504,1.0610,1.0464
0.7601,4.5578,0.6469,1.2927,0.5772,2.4513,0.9970,1.5985,1.0933,1.0497
0.7158,5.4256,0.5943,1.3354,0.5310,2.6829,1.0029,1.7337,1.1261,1.0539
0.6780,6.2412,0.5530,1.3713,0.4965,2.8669,1.0110,1.8536,1.1593,1.0563
0.6465,7.0021,0.5205,1.4020,0.4697,3.0159,1.0178,1.9641,1.1935,1.0573
0.6200,7.6894,0.4927,1.4280,0.4484,3.1395,1.0255,2.0606,1.2273,1.0576
0.5970,8.3272,0.4707,1.4498,0.4314,3.2446,1.0333,2.1526,1.2617,1.0592
0.5770,8.8941,0.4503,1.4694,0.4175,3.3340,1.0401,2.2342,1.2963,1.0591
0.5605,9.3966,0.4354,1.4859,0.4054,3.4080,1.0486,2.3052,1.3299,1.0607
0.5459,9.8271,0.4221,1.5014,0.3953,3.4732,1.0547,2.3749,1.3636,1.0612
0.5329,10.1919,0.4114,1.5134,0.3868,3.5266,1.0627,2.4303,1.3968,1.0617
0.5209,10.5043,0.4017,1.5239,0.3790,3.5766,1.0708,2.4842,1.4302,1.0621
0.5121,10.7517,0.3930,1.5362,0.3724,3.6216,1.0779,2.5319,1.4627,1.0617
0.5018,10.9436,0.3864,1.5440,0.3668,3.6577,1.0861,2.5850,1.4964,1.0628
0.4956,11.0814,0.3803,1.5503,0.3610,3.6893,1.0930,2.6149,1.5291,1.0638
0.4880,11.2128,0.3752,1.5597,0.3567,3.7171,1.1009,2.6600,1.5605,1.0636
0.4820,11.2691,0.3698,1.5678,0.3521,3.7443,1.1080,2.6955,1.5918,1.0636
0.4773,11.3170,0.3653,1.5747,0.3487,3.7654,1.1148,2.7185,1.6223,1.0630
0.4713,11.3389,0.3624,1.5782,0.3453,3.7844,1.1232,2.7502,1.6528,1.0625
0.4666,11.3345,0.3598,1.5837,0.3417,3.7998,1.1296,2.7767,1.6832,1.0639
0.4630,11.2981,0.3557,1.5890,0.3396,3.8162,1.1376,2.8033,1.7123,1.0634
0.4587,11.2604,0.3532,1.5935,0.3368,3.8276,1.1445,2.8133,1.7414,1.0626
0.4555,11.2315,0.3509,1.5988,0.3341,3.8381,1.1513,2.8379,1.7698,1.0638
0.4525,11.1540,0.3479,1.6029,0.3318,3.8469,1.1586,2.8566,1.7977,1.0641
0.4493,11.0842,0.3474,1.6079,0.3303,3.8556,1.1658,2.8727,1.8252,1.0636
0.4483,11.0150,0.3463,1.6099,0.3281,3.8621,1.1718,2.8888,1.8524,1.0641
0.4464,10.9226,0.3442,1.6124,0.3266,3.8700,1.1795,2.9110,1.8790,1.0628
0.4437,10.8422,0.3431,1.6159,0.3249,3.8737,1.1859,2.9150,1.9040,1.0621
0.4410,10.7516,0.3423,1.6184,0.3233,3.8769,1.1921,2.9211,1.9296,1.0631
0.4392,10.6525,0.3407,1.6224,0.3218,3.8792,1.1999,2.9292,1.9527,1.0631
0.4371,10.5692,0.3392,1.6253,0.3216,3.8834,1.2061,2.9433,1.9781,1.0612
0.4360,10.4748,0.3387,1.6280,0.3197,3.8834,1.2125,2.9480,2.0015,1.0620
0.4346,10.3750,0.3384,1.6328,0.3184,3.8862,1.2191,2.9582,2.0239,1.0618
0.4334,10.2828,0.3370,1.6332,0.3173,3.8862,1.2256,2.9649,2.0459,1.0618
0.4325,10.1838,0.3368,1.6386,0.3167,3.8857,1.2311,2.9697,2.0677,1.0615
0.4323,10.0899,0.3357,1.6407,0.3155,3.8853,1.2373,2.9758,2.0889,1.0615
0.4314,9.9882,0.3354,1.6418,0.3145,3.8844,1.2444,2.9792,2.1089,1.0618
0.4304,9.9076,0.3347,1.6422,0.3139,3.8825,1.2489,2.9832,2.1291,1.0612
0.4292,9.8020,0.3344,1.6437,0.3133,3.8802,1.2551,2.9866,2.1479,1.0612
0.4291,9.7280,0.3343,1.6462,0.3128,3.8755,1.2620,2.9880,2.1672,1.0618
0.4277,9.6379,0.3337,1.6483,0.3128,3.8755,1.2673,2.9941,2.1869,1.0607
