0,1,2,3,4,5,6,7,8,9
1.0003,0.9612,1.0042,0.9978,1.0028,0.9738,0.9614,0.9797,0.9545,0.9980
1.0285,0.9661,1.0163,0.9987,1.0043,0.9759,0.9809,0.9782,0.9699,0.9986
0.8274,1.5017,0.7599,1.0189,0.7396,1.2462,0.9882,1.0544,1.0321,0.9994
0.6331,2.6762,0.5431,1.0537,0.5287,1.7488,0.9910,1.2508,1.0868,1.0015
0.5424,3.7418,0.4406,1.0822,0.4288,2.0932,0.9986,1.4243,1.1457,1.0014
0.4906,4.5017,0.3841,1.1070,0.3736,2.3252,1.0072,1.5654,1.2054,1.0014
0.4568,5.0625,0.3477,1.1295,0.3383,2.4981,1.0158,1.6824,1.2657,1.0009
0.4323,5.4118,0.3246,1.1498,0.3141,2.6328,1.0245,1.7825,1.3252,1.0015
0.4131,5.6978,0.3064,1.1683,0.2958,2.7506,1.0338,1.8718,1.3867,1.0020
0.3989,5.9929,0.2936,1.1839,0.2822,2.8466,1.0431,1.9484,1.4477,1.0023
0.3849,6.2560,0.2822,1.2005,0.2716,2.9340,1.0519,2.0185,1.5090,1.0018
0.3756,6.3864,0.2743,1.2145,0.2630,3.0105,1.0611,2.0832,1.5718,1.0023
0.3660,6.6035,0.2671,1.2278,0.2554,3.0787,1.0701,2.1411,1.6349,1.0037
0.3598,6.7365,0.2613,1.2399,0.2496,3.1373,1.0802,2.1945,1.6970,1.0037
0.3516,6.8717,0.2584,1.2528,0.2447,3.1916,1.0890,2.2410,1.7590,1.0044
0.3466,6.9768,0.2535,1.2621,0.2410,3.2442,1.0987,2.2816,1.8192,1.0034
0.3412,7.1231,0.2510,1.2728,0.2374,3.2834,1.1072,2.3210,1.8783,1.0038
0.3389,7.1659,0.2475,1.2819,0.2343,3.3189,1.1167,2.3550,1.9356,1.0037
0.3374,7.2631,0.2459,1.2899,0.2328,3.3482,1.1257,2.3868,1.9915,1.0044
0.3326,7.3049,0.2436,1.2973,0.2308,3.3783,1.1346,2.4131,2.0451,1.0053
0.3306,7.2908,0.2415,1.3058,0.2290,3.4055,1.1438,2.4404,2.0971,1.0041
0.3282,7.3775,0.2411,1.3117,0.2274,3.4252,1.1521,2.4621,2.1469,1.0040
0.3268,7.3635,0.2403,1.3168,0.2260,3.4451,1.1607,2.4846,2.1945,1.0043
0.3248,7.3922,0.2399,1.3231,0.2252,3.4627,1.1690,2.5040,2.2392,1.0047
