0,1,2,3,4,5,6,7,8,9
0.9832,0.9550,0.9966,0.9896,0.9878,0.9767,0.9414,0.9825,0.9427,0.9983
1.0535,0.9718,1.0338,0.9940,1.0229,0.9807,0.9823,0.9838,0.9753,1.0002
0.8327,2.3587,0.7300,1.0201,0.7405,1.2611,0.9915,1.0851,1.0676,1.0023
0.6341,5.1715,0.4957,1.0649,0.5044,1.8007,1.0048,1.3165,1.1918,1.0035
0.5426,7.8813,0.3950,1.1028,0.4011,2.1738,1.0312,1.5184,1.3448,1.0045
0.4932,9.9707,0.3452,1.1335,0.3488,2.3974,1.0622,1.6668,1.5049,1.0060
0.4614,11.3607,0.3147,1.1598,0.3171,2.5445,1.0947,1.7816,1.6676,1.0073
0.4379,12.2422,0.2948,1.1808,0.2962,2.6546,1.1282,1.8783,1.8279,1.0065
0.4200,12.9513,0.2806,1.1998,0.2807,2.7393,1.1622,1.9532,1.9855,1.0080
0.4066,13.4911,0.2692,1.2166,0.2693,2.8087,1.1958,2.0239,2.1422,1.0085
0.3948,13.8837,0.2611,1.2301,0.2609,2.8688,1.2304,2.0784,2.2915,1.0093
0.3859,14.0421,0.2542,1.2442,0.2540,2.9206,1.2658,2.1274,2.4366,1.0082
0.3767,14.3864,0.2497,1.2550,0.2482,2.9653,1.3005,2.1685,2.5743,1.0086
0.3700,14.6585,0.2469,1.2667,0.2437,3.0028,1.3344,2.2066,2.7056,1.0096
0.3665,14.8694,0.2419,1.2766,0.2401,3.0406,1.3682,2.2445,2.8303,1.0097
0.3613,14.9071,0.2383,1.2848,0.2361,3.0704,1.4031,2.2710,2.9479,1.0094
0.3556,15.1050,0.2357,1.2945,0.2342,3.0966,1.4372,2.2975,3.0582,1.0107
0.3516,15.1243,0.2332,1.3023,0.2314,3.1203,1.4709,2.3191,3.1607,1.0096
0.3477,15.1980,0.2323,1.3084,0.2293,3.1426,1.5039,2.3382,3.2547,1.0105
0.3448,15.3484,0.2315,1.3153,0.2266,3.1636,1.5372,2.3565,3.3417,1.0107
0.3435,15.3126,0.2298,1.3221,0.2249,3.1769,1.5694,2.3779,3.4225,1.0119
0.3423,15.2914,0.2271,1.3281,0.2242,3.1957,1.6025,2.3860,3.4948,1.0108
0.3381,15.3871,0.2270,1.3322,0.2225,3.2084,1.6331,2.3994,3.5628,1.0128
0.3362,15.3880,0.2246,1.3362,0.2214,3.2253,1.6640,2.4114,3.6244,1.0113
0.3339,15.3107,0.2240,1.3413,0.2199,3.2353,1.6937,2.4226,3.6817,1.0116
0.3320,15.3876,0.2238,1.3458,0.2193,3.2428,1.7231,2.4317,3.7301,1.0124
0.3309,15.3683,0.2225,1.3507,0.2185,3.2553,1.7528,2.4412,3.7774,1.0111
0.3295,15.4060,0.2227,1.3545,0.2176,3.2624,1.7801,2.4508,3.8177,1.0124
0.3282,15.3484,0.2209,1.3582,0.2167,3.2700,1.8081,2.4538,3.8552,1.0116
0.3261,15.3296,0.2204,1.3604,0.2163,3.2793,1.8337,2.4594,3.8900,1.0111
0.3253,15.3103,0.2202,1.3652,0.2155,3.2852,1.8598,2.4651,3.9220,1.0114
0.3242,15.3678,0.2196,1.3668,0.2150,3.2958,1.8855,2.4694,3.9473,1.0128
0.3233,15.3300,0.2186,1.3699,0.2150,3.3018,1.9095,2.4755,3.9745,1.0114
0.3221,15.2918,0.2191,1.3733,0.2147,3.3022,1.9332,2.4786,3.9977,1.0119
0.3206,15.4069,0.2190,1.3776,0.2147,3.3048,1.9558,2.4825,4.0178,1.0136
0.3200,15.2914,0.2181,1.3805,0.2147,3.3116,1.9777,2.4869,4.0380,1.0122
0.3204,15.2743,0.2178,1.3812,0.2144,3.3159,1.9994,2.4926,4.0575,1.0117
0.3197,15.3107,0.2173,1.3866,0.2139,3.3202,2.0195,2.4943,4.0715,1.0122
0.3194,15.2541,0.2170,1.3879,0.2132,3.3250,2.0400,2.4969,4.0844,1.0119
0.3194,15.2173,0.2169,1.3879,0.2128,3.3297,2.0589,2.4983,4.0972,1.0121
0.3194,15.1808,0.2170,1.3895,0.2122,3.3305,2.0772,2.5018,4.1093,1.0127
0.3192,15.1611,0.2164,1.3917,0.2123,3.3353,2.0962,2.5044,4.1223,1.0117
0.3191,15.1239,0.2157,1.3943,0.2120,3.3379,2.1129,2.5057,4.1323,1.0113
0.3188,15.1975,0.2161,1.3957,0.2119,3.3401,2.1294,2.5096,4.1419,1.0117
0.3186,15.1975,0.2167,1.3975,0.2117,3.3401,2.1441,2.5123,4.1493,1.0128
0.3183,15.1800,0.2159,1.3997,0.2115,3.3427,2.1605,2.5162,4.1559,1.0131
0.3177,15.1252,0.2157,1.4015,0.2108,3.3470,2.1748,2.5175,4.1673,1.0119
0.3182,15.1431,0.2156,1.4026,0.2109,3.3509,2.1882,2.5184,4.1712,1.0121
0.3176,15.1607,0.2154,1.4045,0.2102,3.3526,2.2030,2.5206,4.1792,1.0114
0.3161,15.1050,0.2152,1.4070,0.2101,3.3548,2.2160,2.5184,4.1823,1.0113
0.3159,15.1791,0.2158,1.4096,0.2100,3.3539,2.2284,2.5211,4.1885,1.0125
0.3152,15.1427,0.2154,1.4098,0.2099,3.3631,2.2405,2.5215,4.1956,1.0117
0.3147,15.1071,0.2157,1.4109,0.2097,3.3618,2.2519,2.5211,4.2004,1.0128
0.3147,15.1059,0.2151,1.4138,0.2097,3.3683,2.2618,2.5219,4.2084,1.0117
0.3138,15.0712,0.2152,1.4149,0.2097,3.3688,2.2748,2.5219,4.2107,1.0116
0.3133,14.9410,0.2151,1.4169,0.2097,3.3705,2.2834,2.5237,4.2142,1.0122
0.3127,15.1423,0.2150,1.4171,0.2094,3.3697,2.2941,2.5232,4.2160,1.0119
0.3129,15.0502,0.2149,1.4171,0.2094,3.3718,2.3030,2.5241,4.2192,1.0117
0.3127,15.0326,0.2151,1.4175,0.2092,3.3710,2.3134,2.5246,4.2223,1.0122
0.3130,14.9238,0.2149,1.4182,0.2090,3.3727,2.3217,2.5259,4.2290,1.0111
0.3123,14.9426,0.2151,1.4191,0.2086,3.3723,2.3302,2.5250,4.2286,1.0124
0.3118,14.9782,0.2152,1.4202,0.2085,3.3736,2.3388,2.5246,4.2335,1.0119
0.3121,14.9242,0.2149,1.4213,0.2086,3.3754,2.3457,2.5250,4.2375,1.0117
0.3120,14.8878,0.2151,1.4230,0.2084,3.3767,2.3541,2.5263,4.2384,1.0116
0.3124,14.9962,0.2150,1.4243,0.2083,3.3776,2.3598,2.5272,4.2384,1.0117
0.3117,14.8711,0.2149,1.4245,0.2081,3.3762,2.3676,2.5281,4.2407,1.0114
0.3108,14.9418,0.2147,1.4254,0.2082,3.3780,2.3741,2.5268,4.2425,1.0116
