0,1,2,3,4,5,6,7,8,9
1.0071,0.9802,1.0077,0.9945,1.0075,0.9871,0.9766,0.9833,0.9752,0.9997
1.0509,0.9852,1.0366,0.9985,1.0416,0.9889,1.0040,0.9844,0.9952,1.0012
0.9442,1.1586,0.9010,1.0047,0.9456,1.1309,0.9890,1.0556,0.9854,1.0068
0.8273,1.4714,0.7543,1.0054,0.8288,1.5244,0.9760,1.2377,0.9829,1.0144
0.7647,1.6744,0.6759,1.0096,0.7598,1.8853,0.9754,1.4001,0.9906,1.0158
0.7206,1.8366,0.6248,1.0153,0.7121,2.1967,0.9765,1.5539,0.9997,1.0194
0.6877,1.9730,0.5886,1.0276,0.6761,2.4576,0.9784,1.7016,1.0125,1.0212
0.6619,2.0766,0.5625,1.0401,0.6499,2.6780,0.9813,1.8427,1.0263,1.0222
0.6409,2.1731,0.5417,1.0550,0.6285,2.8648,0.9849,1.9745,1.0418,1.0241
0.6242,2.2578,0.5259,1.0705,0.6117,3.0307,0.9888,2.0984,1.0592,1.0251
0.6101,2.3215,0.5123,1.0848,0.5988,3.1706,0.9922,2.2183,1.0772,1.0247
0.5971,2.3887,0.5018,1.1010,0.5885,3.2905,0.9968,2.3246,1.0969,1.0267
0.5865,2.4474,0.4928,1.1162,0.5797,3.4033,1.0019,2.4270,1.1172,1.0257
0.5761,2.5016,0.4847,1.1300,0.5720,3.5001,1.0064,2.5177,1.1373,1.0257
0.5681,2.5527,0.4790,1.1452,0.5661,3.5930,1.0121,2.6085,1.1601,1.0267
0.5597,2.6032,0.4731,1.1589,0.5608,3.6763,1.0176,2.6871,1.1831,1.0274
0.5531,2.6630,0.4679,1.1725,0.5559,3.7566,1.0231,2.7684,1.2055,1.0277
0.5466,2.6967,0.4638,1.1850,0.5522,3.8253,1.0289,2.8369,1.2304,1.0271
0.5412,2.7379,0.4599,1.1970,0.5492,3.8814,1.0354,2.9039,1.2551,1.0274
0.5361,2.7942,0.4564,1.2078,0.5467,3.9444,1.0411,2.9593,1.2801,1.0274
0.5302,2.8258,0.4538,1.2194,0.5437,4.0022,1.0483,3.0197,1.3060,1.0271
0.5266,2.8666,0.4509,1.2284,0.5412,4.0570,1.0548,3.0736,1.3319,1.0276
0.5220,2.9118,0.4484,1.2392,0.5388,4.1120,1.0615,3.1313,1.3594,1.0276
0.5183,2.9503,0.4459,1.2490,0.5381,4.1509,1.0687,3.1734,1.3869,1.0277
0.5144,2.9722,0.4448,1.2560,0.5372,4.1812,1.0758,3.2095,1.4141,1.0276
0.5128,3.0110,0.4431,1.2646,0.5359,4.2103,1.0839,3.2456,1.4415,1.0271
0.5101,3.0347,0.4427,1.2724,0.5355,4.2355,1.0904,3.2687,1.4694,1.0274
0.5070,3.0753,0.4421,1.2786,0.5341,4.2720,1.0980,3.3008,1.4985,1.0277
0.5047,3.0974,0.4407,1.2854,0.5330,4.3023,1.1058,3.3346,1.5270,1.0274
0.5015,3.1315,0.4390,1.2928,0.5318,4.3363,1.1132,3.3641,1.5555,1.0276
0.4990,3.1699,0.4374,1.2996,0.5307,4.3732,1.1212,3.3917,1.5839,1.0274
0.4979,3.2119,0.4366,1.3039,0.5299,4.3968,1.1285,3.4215,1.6127,1.0274
0.4954,3.2264,0.4358,1.3085,0.5296,4.4179,1.1372,3.4463,1.6414,1.0276
0.4934,3.2497,0.4355,1.3142,0.5289,4.4364,1.1447,3.4684,1.6708,1.0276
0.4914,3.2867,0.4351,1.3200,0.5287,4.4540,1.1540,3.4770,1.6996,1.0276
0.4899,3.3074,0.4343,1.3247,0.5283,4.4711,1.1608,3.4920,1.7290,1.0277
