0,1,2,3,4,5,6,7,8,9
1.0011,0.9967,1.0053,1.0003,1.0034,0.9967,0.9790,0.9951,0.9755,0.9992
1.0448,1.0187,1.0380,1.0112,1.0374,0.9920,1.0123,0.9973,0.9949,1.0031
0.9610,1.5090,0.9398,1.0879,0.9325,1.1628,1.0050,1.0915,1.0075,1.0245
0.8447,2.4180,0.8078,1.1612,0.7992,1.4292,0.9928,1.2351,1.0274,1.0380
0.7627,3.3371,0.7086,1.2119,0.7072,1.6871,0.9991,1.3742,1.0592,1.0443
0.6996,4.2106,0.6330,1.2502,0.6403,1.9378,1.0099,1.5032,1.0944,1.0488
0.6488,5.0104,0.5750,1.2828,0.5901,2.1666,1.0213,1.6249,1.1323,1.0498
0.6078,5.7269,0.5306,1.3106,0.5519,2.3523,1.0329,1.7295,1.1712,1.0513
0.5753,6.3539,0.4964,1.3346,0.5229,2.4680,1.0447,1.8246,1.2090,1.0529
0.5485,6.9051,0.4690,1.3533,0.4991,2.5703,1.0568,1.9050,1.2464,1.0536
0.5267,7.3848,0.4476,1.3711,0.4799,2.8861,1.0689,1.9811,1.2854,1.0559
0.5089,7.7872,0.4293,1.3853,0.4646,3.1034,1.0812,2.0454,1.3241,1.0554
0.4938,8.1246,0.4150,1.3992,0.4520,3.1758,1.0933,2.1125,1.3629,1.0561
0.4813,8.4113,0.4028,1.4097,0.4414,3.2087,1.1055,2.1659,1.4022,1.0568
0.4700,8.6464,0.3920,1.4220,0.4320,3.2390,1.1184,2.2155,1.4409,1.0559
0.4606,8.8543,0.3825,1.4318,0.4241,3.2829,1.1308,2.2652,1.4791,1.0566
0.4519,9.0188,0.3751,1.4384,0.4169,3.3050,1.1430,2.3051,1.5172,1.0574
0.4453,9.1537,0.3682,1.4456,0.4110,3.3438,1.1549,2.3427,1.5550,1.0568
0.4387,9.2629,0.3630,1.4540,0.4055,3.3934,1.1671,2.3820,1.5922,1.0568
0.4332,9.3488,0.3576,1.4611,0.4007,3.4294,1.1799,2.4114,1.6292,1.0583
0.4277,9.4061,0.3530,1.4660,0.3962,3.4461,1.1918,2.4358,1.6660,1.0576
0.4229,9.4525,0.3497,1.4723,0.3923,3.4494,1.2037,2.4627,1.7025,1.0571
0.4195,9.4866,0.3459,1.4770,0.3884,3.4608,1.2155,2.4923,1.7377,1.0571
0.4153,9.5026,0.3422,1.4818,0.3854,3.4826,1.2272,2.5168,1.7733,1.0571
0.4117,9.5026,0.3395,1.4871,0.3824,3.5229,1.2399,2.5380,1.8078,1.0574
0.4086,9.4912,0.3375,1.4915,0.3794,3.5233,1.2512,2.5567,1.8416,1.0569
0.4060,9.4787,0.3350,1.4963,0.3770,3.5174,1.2627,2.5703,1.8763,1.0564
0.4038,9.4582,0.3326,1.4990,0.3748,3.5588,1.2743,2.5865,1.9090,1.0556
0.4012,9.4287,0.3312,1.5030,0.3723,3.6016,1.2854,2.6035,1.9401,1.0563
0.3984,9.4106,0.3289,1.5054,0.3701,3.5830,1.2975,2.6180,1.9736,1.0561
0.3964,9.3836,0.3274,1.5084,0.3681,3.5977,1.3083,2.6342,2.0046,1.0551
0.3947,9.3555,0.3255,1.5125,0.3664,3.5899,1.3203,2.6445,2.0360,1.0554
0.3934,9.3252,0.3249,1.5157,0.3644,3.5882,1.3312,2.6573,2.0650,1.0559
0.3919,9.2951,0.3234,1.5193,0.3628,3.6042,1.3428,2.6676,2.0955,1.0554
0.3900,9.2540,0.3223,1.5221,0.3611,3.6146,1.3527,2.6813,2.1250,1.0543
0.3889,9.2075,0.3215,1.5243,0.3603,3.5825,1.3649,2.6916,2.1521,1.0544
0.3881,9.1470,0.3203,1.5284,0.3590,3.5791,1.3752,2.7002,2.1797,1.0539
0.3864,9.0924,0.3199,1.5300,0.3572,3.6432,1.3854,2.7002,2.2066,1.0549
