0,1,2,3,4,5,6,7,8,9
1.0038,0.9843,1.0113,0.9906,1.0068,0.9431,0.9670,0.9809,0.9596,0.9985
1.0558,0.9869,1.0519,0.9948,1.0497,0.9407,0.9964,0.9796,0.9763,0.9987
1.0471,1.1264,1.0265,1.0465,1.0216,1.0058,1.0034,1.0148,0.9846,1.0182
0.9483,1.4702,0.9199,1.1169,0.8997,1.1309,0.9818,1.0848,0.9901,1.0314
0.8814,1.8136,0.8339,1.1680,0.8130,1.2584,0.9797,1.1521,1.0079,1.0355
0.8280,2.1192,0.7636,1.2076,0.7493,1.4003,0.9859,1.2160,1.0301,1.0393
0.7793,2.4020,0.7040,1.2399,0.6974,1.5310,0.9925,1.2769,1.0521,1.0418
0.7373,2.6596,0.6560,1.2684,0.6559,1.6542,0.9996,1.3362,1.0761,1.0437
0.7008,2.9005,0.6165,1.2926,0.6223,1.7550,1.0073,1.3905,1.0993,1.0446
0.6698,3.1146,0.5840,1.3142,0.5953,1.8476,1.0144,1.4405,1.1246,1.0459
0.6443,3.3155,0.5576,1.3325,0.5729,1.9227,1.0224,1.4887,1.1489,1.0474
0.6222,3.4870,0.5354,1.3498,0.5544,1.9883,1.0302,1.5283,1.1744,1.0474
0.6037,3.6479,0.5161,1.3638,0.5389,2.0628,1.0387,1.5667,1.1999,1.0474
0.5875,3.7968,0.5000,1.3776,0.5256,2.1128,1.0465,1.6060,1.2253,1.0482
0.5737,3.9363,0.4863,1.3884,0.5144,2.1619,1.0553,1.6366,1.2515,1.0482
0.5616,4.0649,0.4751,1.3995,0.5043,2.2057,1.0637,1.6693,1.2772,1.0496
0.5511,4.1823,0.4645,1.4100,0.4956,2.2460,1.0723,1.7000,1.3023,1.0492
0.5415,4.2840,0.4550,1.4186,0.4878,2.2857,1.0806,1.7240,1.3282,1.0494
0.5329,4.3801,0.4479,1.4267,0.4812,2.3152,1.0895,1.7535,1.3541,1.0492
0.5251,4.4653,0.4408,1.4349,0.4750,2.3442,1.0977,1.7783,1.3798,1.0497
0.5187,4.5420,0.4347,1.4411,0.4697,2.3609,1.1067,1.7990,1.4039,1.0504
0.5127,4.6080,0.4297,1.4462,0.4650,2.3844,1.1146,1.8163,1.4294,1.0497
0.5077,4.6718,0.4238,1.4512,0.4604,2.4258,1.1227,1.8329,1.4533,1.0492
0.5027,4.7261,0.4198,1.4566,0.4563,2.4390,1.1313,1.8502,1.4771,1.0491
0.4985,4.7750,0.4166,1.4621,0.4531,2.4087,1.1400,1.8725,1.5012,1.0492
0.4941,4.8098,0.4126,1.4680,0.4495,2.4360,1.1479,1.8815,1.5246,1.0501
0.4906,4.8454,0.4094,1.4707,0.4464,2.4801,1.1562,1.8975,1.5476,1.0497
0.4874,4.8751,0.4066,1.4766,0.4436,2.5050,1.1645,1.9143,1.5695,1.0492
0.4839,4.8909,0.4041,1.4778,0.4416,2.5393,1.1719,1.9255,1.5924,1.0491
0.4814,4.9019,0.4026,1.4809,0.4391,2.5470,1.1804,1.9283,1.6147,1.0487
0.4792,4.9142,0.4004,1.4847,0.4371,2.5511,1.1879,1.9360,1.6349,1.0491
