0,1,2,3,4,5,6,7,8,9
1.0105,0.9873,1.0148,0.9946,1.0149,0.9884,0.9800,0.9948,0.9741,0.9987
1.0458,0.9910,1.0367,0.9990,1.0417,0.9964,1.0022,0.9967,0.9899,1.0025
0.9628,1.2738,0.9431,1.0185,0.9696,1.2483,0.9831,1.1497,0.9794,1.0130
0.8873,1.6484,0.8512,1.0435,0.8979,1.6448,0.9745,1.4295,0.9800,1.0196
0.8377,1.9254,0.7841,1.0657,0.8458,1.9415,0.9745,1.6737,0.9898,1.0234
0.7966,2.1394,0.7311,1.0878,0.8032,2.1589,0.9769,1.8837,1.0018,1.0277
0.7622,2.3167,0.6869,1.1103,0.7669,2.3296,0.9793,2.0688,1.0152,1.0304
0.7333,2.4713,0.6505,1.1307,0.7346,2.4647,0.9822,2.2341,1.0302,1.0315
0.7081,2.5966,0.6192,1.1499,0.7072,2.5774,0.9864,2.3748,1.0468,1.0335
0.6868,2.7137,0.5933,1.1687,0.6828,2.6721,0.9900,2.4966,1.0654,1.0345
0.6673,2.8190,0.5711,1.1870,0.6614,2.7527,0.9944,2.6037,1.0840,1.0355
0.6509,2.9192,0.5516,1.2046,0.6414,2.8265,0.9994,2.7010,1.1045,1.0370
0.6366,3.0140,0.5346,1.2193,0.6242,2.8903,1.0050,2.7857,1.1264,1.0380
0.6228,3.1007,0.5195,1.2355,0.6082,2.9477,1.0098,2.8579,1.1494,1.0388
0.6108,3.1897,0.5064,1.2498,0.5939,2.9994,1.0163,2.9240,1.1736,1.0392
0.6009,3.2616,0.4938,1.2618,0.5808,3.0467,1.0227,2.9858,1.1991,1.0403
0.5907,3.3366,0.4832,1.2731,0.5691,3.0891,1.0301,3.0313,1.2255,1.0405
0.5829,3.4092,0.4732,1.2852,0.5583,3.1232,1.0373,3.0820,1.2527,1.0409
0.5745,3.4751,0.4660,1.2931,0.5477,3.1543,1.0445,3.1150,1.2793,1.0424
0.5685,3.5285,0.4581,1.3025,0.5388,3.1823,1.0522,3.1518,1.3072,1.0432
0.5614,3.5886,0.4523,1.3121,0.5306,3.2075,1.0593,3.1844,1.3373,1.0415
0.5558,3.6434,0.4456,1.3182,0.5228,3.2264,1.0676,3.1976,1.3661,1.0435
0.5513,3.6792,0.4400,1.3256,0.5158,3.2469,1.0750,3.2191,1.3960,1.0449
0.5465,3.7307,0.4353,1.3333,0.5092,3.2667,1.0841,3.2437,1.4262,1.0435
0.5411,3.7852,0.4300,1.3396,0.5026,3.2820,1.0926,3.2595,1.4572,1.0432
0.5377,3.8195,0.4266,1.3439,0.4968,3.2986,1.1014,3.2804,1.4889,1.0449
0.5330,3.8651,0.4219,1.3495,0.4909,3.3164,1.1102,3.2900,1.5215,1.0452
0.5293,3.9174,0.4180,1.3553,0.4857,3.3319,1.1194,3.3008,1.5542,1.0449
0.5260,3.9632,0.4147,1.3609,0.4801,3.3435,1.1281,3.3110,1.5873,1.0452
0.5235,4.0046,0.4115,1.3660,0.4755,3.3579,1.1382,3.3250,1.6210,1.0445
0.5201,4.0536,0.4085,1.3708,0.4701,3.3684,1.1477,3.3352,1.6546,1.0447
0.5164,4.1028,0.4050,1.3733,0.4658,3.3802,1.1578,3.3436,1.6884,1.0439
0.5137,4.1398,0.4034,1.3782,0.4616,3.3907,1.1681,3.3525,1.7226,1.0452
0.5111,4.1798,0.4003,1.3819,0.4574,3.4025,1.1783,3.3576,1.7579,1.0452
0.5088,4.2323,0.3990,1.3865,0.4536,3.4074,1.1888,3.3628,1.7919,1.0452
0.5069,4.2707,0.3961,1.3902,0.4496,3.4168,1.1986,3.3756,1.8262,1.0442
0.5041,4.3139,0.3937,1.3936,0.4458,3.4242,1.2099,3.3795,1.8612,1.0452
0.5017,4.3593,0.3916,1.3985,0.4424,3.4316,1.2200,3.3840,1.8971,1.0452
0.5001,4.4115,0.3892,1.3998,0.4389,3.4436,1.2314,3.3878,1.9316,1.0449
0.4977,4.4348,0.3875,1.4017,0.4355,3.4506,1.2422,3.3897,1.9672,1.0450
0.4959,4.4796,0.3859,1.4051,0.4328,3.4564,1.2536,3.3917,2.0019,1.0459
0.4941,4.5304,0.3847,1.4089,0.4293,3.4639,1.2648,3.3936,2.0380,1.0459
0.4933,4.5794,0.3833,1.4117,0.4259,3.4689,1.2762,3.3968,2.0727,1.0452
0.4924,4.6079,0.3808,1.4142,0.4236,3.4718,1.2884,3.3962,2.1077,1.0455
0.4894,4.6611,0.3792,1.4187,0.4205,3.4756,1.2991,3.4000,2.1426,1.0452
0.4873,4.7056,0.3782,1.4205,0.4174,3.4802,1.3110,3.4020,2.1773,1.0450
0.4857,4.7403,0.3768,1.4228,0.4147,3.4865,1.3229,3.4013,2.2108,1.0455
0.4842,4.7811,0.3745,1.4266,0.4128,3.4890,1.3347,3.4045,2.2455,1.0449
0.4830,4.8250,0.3734,1.4279,0.4099,3.4936,1.3469,3.4020,2.2788,1.0450
0.4816,4.8731,0.3725,1.4292,0.4072,3.4974,1.3580,3.4045,2.3120,1.0450
0.4805,4.9092,0.3719,1.4308,0.4048,3.4999,1.3708,3.4058,2.3459,1.0455
0.4788,4.9424,0.3711,1.4320,0.4032,3.5033,1.3830,3.4039,2.3787,1.0457
0.4783,4.9879,0.3702,1.4353,0.4008,3.5083,1.3949,3.4065,2.4102,1.0455
0.4769,5.0385,0.3680,1.4369,0.3981,3.5126,1.4070,3.4058,2.4416,1.0454
0.4764,5.0731,0.3671,1.4387,0.3960,3.5151,1.4193,3.4052,2.4731,1.0452
0.4742,5.1128,0.3664,1.4411,0.3945,3.5181,1.4320,3.4084,2.5053,1.0449
0.4727,5.1578,0.3650,1.4427,0.3926,3.5202,1.4437,3.4058,2.5356,1.0445
0.4719,5.2049,0.3644,1.4455,0.3902,3.5210,1.4563,3.4045,2.5656,1.0454
0.4703,5.2399,0.3623,1.4471,0.3879,3.5257,1.4694,3.4026,2.5953,1.0452
0.4697,5.2832,0.3621,1.4491,0.3857,3.5291,1.4814,3.4045,2.6254,1.0445
0.4688,5.3173,0.3611,1.4499,0.3845,3.5308,1.4948,3.4033,2.6541,1.0455
0.4670,5.3681,0.3608,1.4524,0.3827,3.5308,1.5067,3.4033,2.6830,1.0445
0.4666,5.4025,0.3599,1.4552,0.3804,3.5338,1.5199,3.4020,2.7107,1.0449
0.4654,5.4505,0.3590,1.4559,0.3789,3.5363,1.5316,3.4020,2.7376,1.0452
0.4642,5.4913,0.3587,1.4575,0.3771,3.5342,1.5441,3.4000,2.7645,1.0452
0.4637,5.5354,0.3582,1.4577,0.3755,3.5372,1.5564,3.4007,2.7922,1.0445
0.4634,5.5754,0.3575,1.4592,0.3746,3.5380,1.5689,3.3981,2.8185,1.0450
0.4630,5.6166,0.3572,1.4619,0.3723,3.5384,1.5808,3.3994,2.8443,1.0445
0.4631,5.6727,0.3562,1.4630,0.3708,3.5376,1.5932,3.3968,2.8689,1.0445
0.4618,5.7120,0.3552,1.4645,0.3695,3.5384,1.6057,3.3930,2.8926,1.0445
0.4598,5.7408,0.3541,1.4651,0.3678,3.5401,1.6186,3.3930,2.9166,1.0452
0.4598,5.7846,0.3534,1.4662,0.3666,3.5431,1.6299,3.3930,2.9415,1.0452
0.4583,5.8318,0.3529,1.4689,0.3654,3.5423,1.6419,3.3936,2.9644,1.0449
0.4574,5.8769,0.3520,1.4693,0.3646,3.5448,1.6535,3.3923,2.9887,1.0449
0.4564,5.9136,0.3518,1.4706,0.3625,3.5440,1.6662,3.3917,3.0102,1.0452
0.4558,5.9601,0.3508,1.4726,0.3610,3.5465,1.6776,3.3910,3.0316,1.0449
0.4553,6.0078,0.3500,1.4737,0.3596,3.5457,1.6901,3.3910,3.0517,1.0435
0.4543,6.0513,0.3494,1.4767,0.3581,3.5474,1.7018,3.3897,3.0740,1.0439
0.4537,6.0841,0.3489,1.4776,0.3571,3.5474,1.7133,3.3885,3.0929,1.0445
