0,1,2,3,4,5,6,7,8,9
1.0169,0.9936,1.0197,0.9951,1.0173,0.9880,0.9863,0.9808,0.9766,0.9998
1.0330,1.3262,0.9997,1.0125,0.9535,1.3117,1.0395,1.0839,1.0349,1.0016
0.8475,3.2283,0.7943,1.0513,0.6915,2.6850,1.0337,1.5964,1.0839,0.9973
0.7170,5.7866,0.6656,1.0814,0.5574,3.5775,1.0346,2.0872,1.1289,0.9975
0.6374,8.3912,0.5860,1.1030,0.4868,4.1152,1.0477,2.4870,1.1815,0.9965
0.5800,10.8206,0.5275,1.1200,0.4398,4.5066,1.0630,2.8321,1.2346,0.9967
0.5383,12.8897,0.4847,1.1354,0.4058,4.8047,1.0775,3.1301,1.2882,0.9978
0.5066,14.5779,0.4517,1.1462,0.3806,5.0362,1.0927,3.3871,1.3406,0.9968
0.4832,15.9584,0.4271,1.1580,0.3606,5.2306,1.1065,3.6137,1.3920,0.9978
0.4644,17.0894,0.4068,1.1654,0.3450,5.3896,1.1205,3.8117,1.4428,0.9981
0.4507,17.9884,0.3913,1.1728,0.3327,5.5224,1.1347,3.9823,1.4935,0.9975
0.4382,18.6874,0.3788,1.1816,0.3224,5.6342,1.1479,4.1289,1.5444,0.9985
0.4283,19.2376,0.3675,1.1866,0.3139,5.7369,1.1614,4.2619,1.5919,0.9989
0.4211,19.6631,0.3604,1.1917,0.3070,5.8164,1.1743,4.3751,1.6398,0.9992
0.4136,19.9712,0.3525,1.1965,0.3011,5.8904,1.1877,4.4748,1.6863,1.0006
0.4087,20.1649,0.3474,1.2014,0.2964,5.9457,1.2002,4.5615,1.7311,1.0002
0.4036,20.3062,0.3411,1.2060,0.2924,6.0058,1.2138,4.6374,1.7757,0.9999
0.3994,20.3993,0.3367,1.2107,0.2888,6.0438,1.2259,4.7071,1.8189,1.0001
0.3954,20.4314,0.3344,1.2133,0.2860,6.0895,1.2377,4.7675,1.8607,1.0004
0.3936,20.4197,0.3307,1.2160,0.2837,6.1274,1.2503,4.8181,1.9006,1.0004
0.3908,20.3410,0.3287,1.2196,0.2817,6.1523,1.2623,4.8628,1.9399,1.0010
0.3874,20.2570,0.3252,1.2224,0.2796,6.1732,1.2740,4.9015,1.9780,1.0012
0.3853,20.1333,0.3242,1.2255,0.2780,6.1983,1.2854,4.9380,2.0154,1.0020
0.3837,19.9796,0.3223,1.2280,0.2768,6.2152,1.2961,4.9671,2.0510,1.0016
0.3823,19.7993,0.3215,1.2318,0.2758,6.2278,1.3077,4.9856,2.0851,1.0024
0.3810,19.6628,0.3212,1.2334,0.2750,6.2405,1.3181,5.0101,2.1169,1.0034
0.3795,19.5168,0.3202,1.2371,0.2746,6.2533,1.3291,5.0311,2.1492,1.0030
0.3791,19.3288,0.3199,1.2387,0.2740,6.2584,1.3393,5.0438,2.1803,1.0040
0.3786,19.1272,0.3186,1.2397,0.2733,6.2644,1.3500,5.0558,2.2093,1.0041
0.3783,18.9182,0.3171,1.2412,0.2733,6.2626,1.3590,5.0619,2.2377,1.0034
0.3777,18.7096,0.3175,1.2432,0.2721,6.2550,1.3691,5.0631,2.2644,1.0049
0.3770,18.4990,0.3158,1.2452,0.2721,6.2703,1.3794,5.0716,2.2926,1.0035
0.3758,18.3244,0.3155,1.2467,0.2718,6.2626,1.3885,5.0771,2.3185,1.0041
0.3748,18.1148,0.3148,1.2484,0.2714,6.2567,1.3988,5.0795,2.3420,1.0032
0.3746,17.8938,0.3154,1.2499,0.2713,6.2431,1.4066,5.0752,2.3648,1.0030
0.3743,17.6740,0.3148,1.2516,0.2716,6.2227,1.4170,5.0716,2.3867,1.0035
0.3744,17.4580,0.3147,1.2528,0.2715,6.2211,1.4255,5.0673,2.4068,1.0046
0.3738,17.2452,0.3150,1.2543,0.2718,6.2109,1.4341,5.0613,2.4267,1.0049
0.3737,17.0726,0.3147,1.2561,0.2716,6.2143,1.4428,5.0583,2.4469,1.0052
0.3728,16.9203,0.3145,1.2576,0.2714,6.2143,1.4510,5.0601,2.4668,1.0030
0.3736,16.8101,0.3151,1.2590,0.2711,6.2025,1.4595,5.0577,2.4835,1.0051
0.3724,16.6211,0.3146,1.2600,0.2713,6.1975,1.4676,5.0571,2.5008,1.0043
0.3726,16.4654,0.3151,1.2610,0.2715,6.1899,1.4756,5.0492,2.5170,1.0043
0.3733,16.2989,0.3153,1.2637,0.2718,6.1807,1.4826,5.0474,2.5304,1.0054
0.3733,16.0013,0.3162,1.2652,0.2723,6.1523,1.4894,5.0257,2.5433,1.0080
0.3734,15.7912,0.3158,1.2652,0.2728,6.1498,1.4958,5.0227,2.5561,1.0088
0.3744,15.4377,0.3161,1.2664,0.2742,6.1043,1.5018,4.9975,2.5664,1.0088
0.3744,15.0994,0.3171,1.2667,0.2746,6.0805,1.5094,4.9754,2.5770,1.0086
0.3758,14.7464,0.3188,1.2670,0.2751,6.0503,1.5161,4.9593,2.5877,1.0096
0.3777,14.5791,0.3190,1.2677,0.2751,6.0674,1.5222,4.9564,2.5982,1.0100
0.3772,14.4293,0.3200,1.2687,0.2751,6.0625,1.5280,4.9540,2.6067,1.0104
0.3763,14.2774,0.3201,1.2694,0.2752,6.0495,1.5349,4.9416,2.6162,1.0090
0.3762,14.3576,0.3200,1.2706,0.2748,6.0911,1.5414,4.9599,2.6280,1.0083
0.3766,14.4033,0.3194,1.2708,0.2745,6.0936,1.5482,4.9635,2.6392,1.0080
0.3754,14.4052,0.3189,1.2719,0.2745,6.0911,1.5541,4.9635,2.6478,1.0079
0.3752,14.3740,0.3192,1.2731,0.2746,6.0862,1.5610,4.9623,2.6562,1.0086
0.3751,14.3302,0.3186,1.2735,0.2745,6.0813,1.5671,4.9593,2.6656,1.0066
0.3755,14.2738,0.3176,1.2743,0.2746,6.0731,1.5734,4.9546,2.6754,1.0051
0.3750,14.2502,0.3179,1.2753,0.2746,6.0519,1.5797,4.9439,2.6818,1.0066
0.3755,14.1618,0.3193,1.2760,0.2746,6.0348,1.5848,4.9321,2.6882,1.0085
0.3759,14.1080,0.3204,1.2770,0.2747,6.0211,1.5905,4.9179,2.6950,1.0096
0.3751,14.0332,0.3195,1.2779,0.2748,6.0154,1.5955,4.9079,2.7017,1.0088
0.3749,13.9694,0.3193,1.2780,0.2750,6.0033,1.6010,4.8973,2.7074,1.0085
0.3750,13.8832,0.3198,1.2791,0.2751,5.9840,1.6070,4.8856,2.7147,1.0086
0.3754,13.8185,0.3198,1.2797,0.2751,5.9656,1.6128,4.8739,2.7191,1.0096
0.3757,13.7300,0.3198,1.2801,0.2753,5.9560,1.6176,4.8657,2.7248,1.0085
0.3761,13.6679,0.3204,1.2802,0.2753,5.9385,1.6228,4.8535,2.7298,1.0097
0.3763,13.5856,0.3211,1.2814,0.2755,5.9219,1.6277,4.8390,2.7345,1.0091
0.3762,13.4736,0.3210,1.2819,0.2761,5.9053,1.6324,4.8256,2.7374,1.0097
0.3767,13.3726,0.3211,1.2818,0.2762,5.8912,1.6381,4.8094,2.7414,1.0090
0.3771,13.2445,0.3213,1.2833,0.2768,5.8693,1.6416,4.7950,2.7437,1.0082
0.3775,13.1276,0.3214,1.2840,0.2774,5.8443,1.6453,4.7812,2.7471,1.0097
0.3784,12.9925,0.3217,1.2848,0.2780,5.8210,1.6490,4.7646,2.7495,1.0104
0.3784,12.8928,0.3218,1.2848,0.2784,5.7994,1.6538,4.7486,2.7519,1.0090
0.3785,12.8098,0.3220,1.2852,0.2786,5.7941,1.6588,4.7327,2.7545,1.0096
0.3783,12.7353,0.3220,1.2852,0.2789,5.7856,1.6628,4.7258,2.7582,1.0086
0.3786,12.6833,0.3221,1.2857,0.2789,5.7779,1.6670,4.7184,2.7593,1.0097
0.3790,12.6394,0.3219,1.2864,0.2792,5.7726,1.6694,4.7105,2.7598,1.0091
0.3786,12.5817,0.3221,1.2879,0.2791,5.7711,1.6725,4.7071,2.7606,1.0118
0.3790,12.4996,0.3226,1.2893,0.2792,5.7680,1.6774,4.6986,2.7638,1.0105
0.3791,12.4211,0.3226,1.2886,0.2797,5.7543,1.6818,4.6885,2.7664,1.0105
0.3791,12.3616,0.3235,1.2903,0.2798,5.7285,1.6857,4.6811,2.7670,1.0107
0.3791,12.2569,0.3236,1.2908,0.2804,5.7081,1.6895,4.6637,2.7696,1.0097
0.3794,12.1564,0.3242,1.2917,0.2809,5.6683,1.6924,4.6402,2.7685,1.0102
0.3795,12.0715,0.3237,1.2920,0.2816,5.6579,1.6947,4.6251,2.7704,1.0102
0.3801,11.9860,0.3247,1.2917,0.2822,5.6386,1.6983,4.6068,2.7709,1.0102
0.3804,11.9376,0.3249,1.2922,0.2823,5.6312,1.7014,4.6007,2.7701,1.0097
0.3806,11.8459,0.3259,1.2920,0.2830,5.5987,1.7046,4.5857,2.7701,1.0100
0.3802,11.7923,0.3257,1.2920,0.2832,5.5987,1.7090,4.5730,2.7717,1.0100
0.3807,11.7880,0.3261,1.2925,0.2828,5.6090,1.7128,4.5741,2.7723,1.0088
0.3806,11.7607,0.3263,1.2925,0.2828,5.5972,1.7156,4.5675,2.7733,1.0085
0.3809,11.7048,0.3258,1.2929,0.2833,5.5833,1.7178,4.5581,2.7747,1.0082
0.3815,11.6520,0.3263,1.2932,0.2833,5.5672,1.7203,4.5466,2.7733,1.0096
0.3820,11.6038,0.3269,1.2934,0.2834,5.5556,1.7230,4.5351,2.7744,1.0090
0.3823,11.5656,0.3263,1.2935,0.2835,5.5505,1.7253,4.5291,2.7744,1.0082
0.3821,11.5262,0.3272,1.2939,0.2836,5.5360,1.7290,4.5176,2.7744,1.0094
0.3814,11.4996,0.3278,1.2939,0.2837,5.5324,1.7318,4.5105,2.7739,1.0082
0.3825,11.4884,0.3280,1.2937,0.2838,5.5237,1.7347,4.5067,2.7744,1.0099
0.3823,11.4492,0.3275,1.2937,0.2838,5.5079,1.7370,4.4985,2.7741,1.0083
0.3822,11.4075,0.3281,1.2944,0.2838,5.4978,1.7400,4.4877,2.7747,1.0104
0.3827,11.3757,0.3280,1.2946,0.2840,5.4842,1.7427,4.4801,2.7752,1.0085
0.3825,11.3522,0.3282,1.2946,0.2839,5.4749,1.7446,4.4682,2.7736,1.0080
0.3832,11.2848,0.3285,1.2951,0.2844,5.4536,1.7462,4.4547,2.7731,1.0085
0.3833,11.1852,0.3292,1.2953,0.2852,5.4147,1.7489,4.4321,2.7723,1.0086
0.3843,11.0974,0.3297,1.2954,0.2855,5.3929,1.7503,4.4171,2.7715,1.0091
0.3849,11.0330,0.3298,1.2954,0.2859,5.3776,1.7525,4.4038,2.7699,1.0093
0.3849,10.9916,0.3301,1.2956,0.2862,5.3769,1.7540,4.3926,2.7696,1.0082
0.3851,10.9505,0.3299,1.2953,0.2862,5.3706,1.7569,4.3883,2.7685,1.0074
0.3855,10.8936,0.3314,1.2961,0.2867,5.3602,1.7588,4.3761,2.7672,1.0074
0.3861,10.8490,0.3313,1.2959,0.2869,5.3477,1.7599,4.3660,2.7659,1.0100
0.3863,10.8005,0.3317,1.2958,0.2872,5.3387,1.7622,4.3597,2.7651,1.0088
0.3862,10.7394,0.3328,1.2961,0.2875,5.3249,1.7649,4.3491,2.7640,1.0074
0.3866,10.6812,0.3326,1.2968,0.2878,5.3105,1.7662,4.3386,2.7622,1.0074
0.3871,10.6272,0.3331,1.2968,0.2880,5.2974,1.7685,4.3307,2.7595,1.0091
0.3874,10.5697,0.3334,1.2968,0.2884,5.2777,1.7698,4.3176,2.7595,1.0086
0.3876,10.5240,0.3340,1.2968,0.2889,5.2681,1.7715,4.3102,2.7587,1.0079
0.3880,10.5012,0.3344,1.2970,0.2889,5.2647,1.7724,4.2977,2.7574,1.0086
0.3888,10.4784,0.3346,1.2968,0.2889,5.2512,1.7734,4.2904,2.7564,1.0096
0.3886,10.4495,0.3346,1.2973,0.2894,5.2458,1.7746,4.2831,2.7545,1.0071
0.3887,10.4168,0.3349,1.2971,0.2894,5.2282,1.7763,4.2711,2.7529,1.0091
