0,1,2,3,4,5,6,7,8,9
1.0143,0.9879,1.0177,0.9984,1.0161,0.9888,0.9913,0.9845,0.9809,1.0007
1.0506,0.9870,1.0445,1.0019,1.0474,0.9886,1.0138,0.9881,0.9979,1.0010
1.0301,0.9946,1.0240,1.0045,1.0280,1.0007,1.0082,0.9940,0.9981,1.0010
1.0016,1.0130,1.0005,1.0032,0.9976,1.0353,1.0016,1.0123,1.0012,0.9933
0.9925,1.0289,0.9826,1.0020,0.9780,1.0687,1.0059,1.0251,1.0116,0.9831
0.9825,1.0472,0.9666,0.9995,0.9603,1.0970,1.0123,1.0361,1.0217,0.9754
0.9707,1.0652,0.9506,0.9975,0.9434,1.1210,1.0164,1.0443,1.0305,0.9662
0.9586,1.0872,0.9331,0.9972,0.9267,1.1445,1.0192,1.0531,1.0389,0.9579
0.9468,1.1123,0.9170,0.9980,0.9106,1.1668,1.0219,1.0595,1.0447,0.9538
0.9337,1.1387,0.9011,0.9997,0.8955,1.1878,1.0241,1.0678,1.0509,0.9514
0.9221,1.1656,0.8852,1.0026,0.8814,1.2089,1.0253,1.0802,1.0547,0.9460
0.9096,1.1938,0.8711,1.0063,0.8673,1.2285,1.0272,1.0839,1.0600,0.9444
0.8978,1.2226,0.8573,1.0086,0.8536,1.2484,1.0286,1.0890,1.0647,0.9430
0.8857,1.2494,0.8430,1.0129,0.8403,1.2677,1.0309,1.0973,1.0688,0.9399
0.8755,1.2779,0.8294,1.0161,0.8274,1.2847,1.0314,1.1042,1.0730,0.9387
0.8650,1.3044,0.8175,1.0190,0.8157,1.3002,1.0325,1.1130,1.0791,0.9369
0.8555,1.3327,0.8047,1.0206,0.8038,1.3173,1.0339,1.1223,1.0829,0.9357
0.8456,1.3607,0.7926,1.0247,0.7922,1.3318,1.0353,1.1297,1.0887,0.9345
0.8362,1.3885,0.7816,1.0268,0.7815,1.3459,1.0373,1.1376,1.0932,0.9326
0.8274,1.4160,0.7703,1.0301,0.7720,1.3589,1.0382,1.1488,1.0981,0.9306
0.8189,1.4462,0.7599,1.0336,0.7616,1.3722,1.0394,1.1544,1.1019,0.9308
0.8110,1.4728,0.7497,1.0377,0.7530,1.3837,1.0407,1.1595,1.1082,0.9286
0.8033,1.5025,0.7403,1.0409,0.7437,1.3966,1.0423,1.1660,1.1128,0.9286
0.7957,1.5328,0.7314,1.0427,0.7353,1.4079,1.0440,1.1744,1.1153,0.9287
0.7897,1.5580,0.7226,1.0458,0.7274,1.4194,1.0453,1.1814,1.1201,0.9280
0.7833,1.5848,0.7138,1.0487,0.7202,1.4288,1.0458,1.1903,1.1255,0.9278
0.7759,1.6100,0.7075,1.0516,0.7123,1.4377,1.0487,1.1955,1.1304,0.9281
0.7700,1.6351,0.6995,1.0542,0.7063,1.4472,1.0497,1.2006,1.1367,0.9260
0.7658,1.6629,0.6921,1.0577,0.6993,1.4559,1.0501,1.2119,1.1388,0.9257
0.7585,1.6950,0.6852,1.0626,0.6935,1.4654,1.0501,1.2255,1.1406,0.9275
0.7528,1.7244,0.6804,1.0660,0.6870,1.4781,1.0504,1.2321,1.1430,0.9283
0.7477,1.7514,0.6727,1.0688,0.6810,1.4858,1.0509,1.2350,1.1478,0.9287
0.7449,1.7753,0.6670,1.0727,0.6765,1.4947,1.0516,1.2373,1.1511,0.9302
0.7389,1.7949,0.6613,1.0753,0.6702,1.5033,1.0540,1.2401,1.1593,0.9283
0.7352,1.8105,0.6553,1.0756,0.6648,1.5108,1.0570,1.2434,1.1650,0.9268
0.7295,1.8326,0.6512,1.0779,0.6602,1.5146,1.0590,1.2510,1.1694,0.9265
0.7257,1.8509,0.6452,1.0800,0.6550,1.5209,1.0606,1.2543,1.1764,0.9249
0.7228,1.8742,0.6412,1.0812,0.6505,1.5265,1.0638,1.2623,1.1816,0.9234
0.7191,1.8950,0.6374,1.0847,0.6469,1.5339,1.0648,1.2685,1.1870,0.9237
0.7156,1.9150,0.6323,1.0860,0.6425,1.5406,1.0668,1.2708,1.1908,0.9222
0.7116,1.9322,0.6288,1.0871,0.6382,1.5436,1.0685,1.2737,1.1951,0.9211
0.7082,1.9582,0.6236,1.0892,0.6348,1.5511,1.0691,1.2827,1.2004,0.9203
0.7046,1.9794,0.6204,1.0921,0.6315,1.5569,1.0696,1.2874,1.2042,0.9203
0.7027,2.0029,0.6182,1.0955,0.6271,1.5652,1.0703,1.2984,1.2085,0.9217
0.6996,2.0250,0.6140,1.0982,0.6237,1.5714,1.0715,1.3050,1.2135,0.9219
0.6967,2.0410,0.6097,1.1001,0.6203,1.5750,1.0734,1.3088,1.2177,0.9200
0.6935,2.0572,0.6069,1.1027,0.6178,1.5796,1.0748,1.3103,1.2227,0.9195
0.6906,2.0816,0.6034,1.1047,0.6140,1.5855,1.0761,1.3122,1.2277,0.9197
0.6878,2.0947,0.6003,1.1074,0.6111,1.5911,1.0778,1.3126,1.2326,0.9198
0.6856,2.1097,0.5983,1.1094,0.6077,1.5963,1.0790,1.3141,1.2394,0.9189
0.6838,2.1276,0.5948,1.1099,0.6053,1.6001,1.0816,1.3174,1.2428,0.9179
0.6821,2.1395,0.5922,1.1113,0.6031,1.6030,1.0833,1.3203,1.2472,0.9192
