0,1,2,3,4,5,6,7,8,9
1.0083,0.9968,1.0093,1.0004,1.0081,0.9992,1.0020,0.9986,1.0019,0.9999
0.9401,1.2493,0.9305,1.0088,0.9485,1.0862,1.0232,1.0545,1.0488,1.0027
0.6241,5.0791,0.6192,1.0365,0.6789,1.8917,1.0243,1.6305,1.1456,1.0041
0.4636,12.9441,0.4506,1.0637,0.5143,2.7845,1.0379,2.3368,1.2621,1.0058
0.3881,19.6251,0.3665,1.0848,0.4278,3.3994,1.0560,2.8731,1.3956,1.0065
0.3435,24.6775,0.3172,1.1014,0.3752,3.8248,1.0741,3.2620,1.5387,1.0070
0.3142,28.8775,0.2856,1.1172,0.3396,4.1327,1.0940,3.5575,1.6870,1.0092
0.2943,32.0731,0.2628,1.1297,0.3141,4.3638,1.1137,3.7811,1.8359,1.0099
0.2793,34.5079,0.2466,1.1422,0.2949,4.5440,1.1341,3.9612,1.9879,1.0105
0.2671,36.3988,0.2341,1.1518,0.2796,4.6948,1.1537,4.1061,2.1404,1.0112
0.2581,37.7966,0.2241,1.1632,0.2673,4.8200,1.1732,4.2272,2.2947,1.0115
0.2502,38.8428,0.2164,1.1705,0.2569,4.9231,1.1936,4.3342,2.4486,1.0121
0.2440,39.7640,0.2097,1.1775,0.2480,5.0210,1.2143,4.4236,2.6021,1.0130
0.2380,40.5378,0.2046,1.1848,0.2404,5.1000,1.2354,4.5031,2.7568,1.0129
0.2343,40.8931,0.1995,1.1931,0.2339,5.1700,1.2549,4.5733,2.9080,1.0129
0.2299,41.0598,0.1964,1.1980,0.2285,5.2356,1.2761,4.6285,3.0609,1.0122
0.2262,41.4819,0.1931,1.2036,0.2235,5.2870,1.2965,4.6818,3.2104,1.0144
0.2243,41.7382,0.1901,1.2101,0.2192,5.3399,1.3174,4.7338,3.3602,1.0140
0.2213,42.0269,0.1880,1.2162,0.2153,5.3800,1.3383,4.7681,3.5073,1.0144
0.2184,42.1147,0.1864,1.2208,0.2118,5.4205,1.3593,4.8119,3.6532,1.0149
0.2162,42.2026,0.1845,1.2242,0.2091,5.4607,1.3798,4.8544,3.7946,1.0146
0.2142,42.1734,0.1825,1.2277,0.2063,5.4905,1.4003,4.8757,3.9345,1.0146
0.2129,42.2018,0.1813,1.2317,0.2036,5.5221,1.4221,4.9033,4.0693,1.0152
0.2124,42.2333,0.1797,1.2364,0.2020,5.5454,1.4428,4.9303,4.2037,1.0150
0.2103,42.1746,0.1783,1.2404,0.1996,5.5791,1.4642,4.9557,4.3357,1.0147
0.2092,42.2026,0.1776,1.2443,0.1977,5.5963,1.4840,4.9812,4.4624,1.0152
0.2071,42.1734,0.1772,1.2485,0.1962,5.6129,1.5058,4.9964,4.5879,1.0158
0.2063,42.2026,0.1764,1.2495,0.1949,5.6296,1.5268,5.0100,4.7054,1.0171
0.2053,42.1730,0.1751,1.2530,0.1932,5.6551,1.5487,5.0276,4.8229,1.0155
0.2042,42.0273,0.1746,1.2554,0.1919,5.6663,1.5690,5.0452,4.9399,1.0172
0.2034,41.9687,0.1736,1.2588,0.1907,5.6848,1.5904,5.0621,5.0509,1.0155
0.2023,41.9407,0.1729,1.2613,0.1898,5.7010,1.6116,5.0750,5.1558,1.0157
0.2018,41.9982,0.1727,1.2658,0.1892,5.7188,1.6324,5.0854,5.2611,1.0167
0.2013,41.8245,0.1722,1.2688,0.1881,5.7245,1.6542,5.1064,5.3605,1.0167
0.2013,41.8532,0.1719,1.2695,0.1870,5.7245,1.6750,5.1161,5.4529,1.0169
0.2010,41.7094,0.1718,1.2738,0.1863,5.7343,1.6963,5.1202,5.5452,1.0183
0.2006,41.6519,0.1711,1.2755,0.1855,5.7441,1.7161,5.1258,5.6367,1.0172
0.1995,41.5951,0.1710,1.2765,0.1846,5.7490,1.7375,5.1299,5.7202,1.0172
0.1987,41.5664,0.1704,1.2787,0.1842,5.7605,1.7593,5.1404,5.8014,1.0172
