0,1,2,3,4,5,6,7,8,9
0.9975,1.0033,0.9992,1.0002,0.9988,1.0057,1.0003,1.0083,1.0019,1.0008
0.9942,1.0033,0.9945,0.9990,0.9952,1.0072,1.0033,1.0031,1.0096,1.0008
0.9466,1.1351,0.9393,0.9959,0.9418,1.0842,1.0338,1.0378,1.0703,0.9708
0.8743,1.5448,0.8597,1.0025,0.8707,1.2523,1.0602,1.0926,1.1226,0.9364
0.8101,2.0939,0.7895,1.0180,0.8103,1.4046,1.0757,1.1617,1.1631,0.9192
0.7585,2.6777,0.7336,1.0313,0.7625,1.5215,1.0887,1.2090,1.1986,0.9117
0.7173,3.2559,0.6881,1.0437,0.7240,1.6141,1.1000,1.2592,1.2342,0.9048
0.6844,3.8059,0.6513,1.0539,0.6923,1.6860,1.1114,1.3025,1.2673,0.8998
0.6579,4.3144,0.6210,1.0628,0.6665,1.7452,1.1219,1.3371,1.3008,0.8973
0.6354,4.7822,0.5958,1.0701,0.6441,1.7945,1.1335,1.3584,1.3351,0.8953
0.6166,5.2146,0.5744,1.0774,0.6250,1.8375,1.1428,1.3833,1.3699,0.8931
0.6005,5.6012,0.5555,1.0838,0.6081,1.8726,1.1535,1.4136,1.4019,0.8925
0.5861,5.9517,0.5397,1.0881,0.5933,1.9054,1.1645,1.4377,1.4377,0.8911
0.5740,6.2713,0.5244,1.0925,0.5802,1.9355,1.1745,1.4618,1.4723,0.8899
0.5623,6.5588,0.5117,1.0973,0.5687,1.9609,1.1864,1.4797,1.5060,0.8897
0.5520,6.8220,0.4999,1.1015,0.5578,1.9844,1.1952,1.4869,1.5407,0.8888
0.5434,7.0402,0.4901,1.1046,0.5485,2.0051,1.2061,1.4958,1.5744,0.8891
0.5343,7.2219,0.4814,1.1085,0.5403,2.0239,1.2172,1.5093,1.6097,0.8886
0.5272,7.3820,0.4726,1.1104,0.5328,2.0392,1.2280,1.5255,1.6450,0.8885
0.5197,7.5003,0.4659,1.1125,0.5254,2.0561,1.2395,1.5354,1.6799,0.8888
0.5143,7.6053,0.4598,1.1156,0.5194,2.0690,1.2489,1.5498,1.7129,0.8889
0.5082,7.6882,0.4520,1.1172,0.5134,2.0848,1.2594,1.5588,1.7475,0.8877
0.5027,7.7653,0.4473,1.1199,0.5082,2.0979,1.2707,1.5651,1.7827,0.8882
0.4981,7.8261,0.4419,1.1219,0.5031,2.1066,1.2803,1.5768,1.8181,0.8888
0.4930,7.8813,0.4363,1.1236,0.4982,2.1190,1.2922,1.5912,1.8541,0.8882
0.4886,7.9349,0.4327,1.1261,0.4936,2.1307,1.3026,1.5948,1.8883,0.8880
0.4848,7.9691,0.4271,1.1276,0.4895,2.1416,1.3123,1.6138,1.9236,0.8869
0.4807,8.0036,0.4233,1.1292,0.4852,2.1500,1.3253,1.6202,1.9586,0.8874
0.4768,8.0341,0.4205,1.1304,0.4813,2.1590,1.3347,1.6283,1.9938,0.8877
0.4733,8.0605,0.4161,1.1329,0.4780,2.1695,1.3458,1.6310,2.0284,0.8878
0.4708,8.0859,0.4126,1.1339,0.4740,2.1801,1.3569,1.6319,2.0632,0.8880
0.4672,8.1008,0.4087,1.1344,0.4713,2.1865,1.3673,1.6346,2.0989,0.8878
0.4643,8.1242,0.4062,1.1359,0.4678,2.1910,1.3800,1.6401,2.1330,0.8882
0.4607,8.1370,0.4027,1.1366,0.4645,2.1988,1.3898,1.6428,2.1673,0.8871
0.4582,8.1424,0.3999,1.1386,0.4623,2.2062,1.4011,1.6510,2.2028,0.8869
0.4567,8.1435,0.3971,1.1399,0.4590,2.2148,1.4122,1.6546,2.2382,0.8878
0.4533,8.1424,0.3945,1.1408,0.4564,2.2232,1.4223,1.6664,2.2720,0.8880
0.4505,8.1456,0.3931,1.1414,0.4538,2.2289,1.4343,1.6655,2.3076,0.8885
0.4486,8.1371,0.3901,1.1422,0.4519,2.2308,1.4461,1.6755,2.3441,0.8877
0.4458,8.1349,0.3884,1.1429,0.4490,2.2365,1.4573,1.6755,2.3761,0.8886
0.4439,8.1296,0.3859,1.1444,0.4468,2.2403,1.4711,1.6800,2.4114,0.8886
0.4425,8.1274,0.3838,1.1453,0.4449,2.2462,1.4797,1.6882,2.4464,0.8883
0.4411,8.1189,0.3813,1.1470,0.4433,2.2514,1.4913,1.6945,2.4786,0.8885
0.4385,8.1178,0.3798,1.1470,0.4407,2.2591,1.5036,1.6936,2.5121,0.8883
0.4363,8.1018,0.3791,1.1492,0.4390,2.2615,1.5138,1.7009,2.5474,0.8892
0.4349,8.0923,0.3768,1.1491,0.4368,2.2695,1.5258,1.7036,2.5790,0.8888
0.4330,8.0795,0.3749,1.1515,0.4350,2.2720,1.5372,1.7055,2.6141,0.8886
0.4310,8.0668,0.3735,1.1522,0.4339,2.2733,1.5470,1.7100,2.6470,0.8897
0.4294,8.0615,0.3713,1.1525,0.4321,2.2775,1.5593,1.7155,2.6782,0.8894
0.4282,8.0393,0.3696,1.1525,0.4305,2.2819,1.5693,1.7210,2.7105,0.8899
0.4279,8.0204,0.3685,1.1530,0.4290,2.2863,1.5801,1.7228,2.7410,0.8909
0.4271,7.9932,0.3668,1.1548,0.4273,2.2891,1.5924,1.7273,2.7751,0.8909
0.4255,7.9712,0.3658,1.1553,0.4256,2.2916,1.6023,1.7310,2.8053,0.8906
0.4236,7.9484,0.3654,1.1566,0.4249,2.2952,1.6135,1.7337,2.8356,0.8906
0.4226,7.9152,0.3650,1.1566,0.4243,2.2974,1.6257,1.7419,2.8672,0.8913
0.4211,7.8895,0.3633,1.1572,0.4223,2.2996,1.6361,1.7374,2.8958,0.8917
0.4200,7.8485,0.3625,1.1581,0.4214,2.3041,1.6478,1.7392,2.9259,0.8919
0.4192,7.8159,0.3613,1.1580,0.4199,2.3058,1.6581,1.7465,2.9562,0.8917
0.4181,7.7936,0.3604,1.1586,0.4189,2.3063,1.6685,1.7511,2.9849,0.8920
0.4172,7.7593,0.3596,1.1586,0.4177,2.3074,1.6807,1.7593,3.0152,0.8927
0.4156,7.7301,0.3588,1.1586,0.4165,2.3136,1.6924,1.7648,3.0445,0.8933
0.4147,7.7081,0.3578,1.1586,0.4158,2.3150,1.7019,1.7620,3.0730,0.8928
0.4141,7.6763,0.3564,1.1586,0.4154,2.3158,1.7152,1.7648,3.1015,0.8930
0.4134,7.6505,0.3558,1.1589,0.4143,2.3172,1.7252,1.7675,3.1306,0.8925
0.4128,7.6338,0.3543,1.1589,0.4129,2.3178,1.7358,1.7702,3.1565,0.8930
0.4123,7.5984,0.3546,1.1590,0.4114,2.3189,1.7476,1.7693,3.1833,0.8947
0.4116,7.5749,0.3534,1.1598,0.4108,2.3206,1.7593,1.7702,3.2117,0.8942
0.4100,7.5496,0.3525,1.1595,0.4095,2.3231,1.7680,1.7739,3.2394,0.8931
0.4098,7.5205,0.3520,1.1599,0.4090,2.3251,1.7798,1.7757,3.2643,0.8927
0.4091,7.5012,0.3517,1.1605,0.4078,2.3265,1.7906,1.7739,3.2924,0.8931
0.4080,7.4906,0.3514,1.1611,0.4067,2.3276,1.8006,1.7748,3.3145,0.8948
0.4072,7.4656,0.3514,1.1611,0.4061,2.3281,1.8131,1.7757,3.3416,0.8939
0.4064,7.4360,0.3511,1.1618,0.4056,2.3310,1.8246,1.7766,3.3674,0.8939
0.4058,7.4217,0.3499,1.1624,0.4045,2.3332,1.8341,1.7766,3.3890,0.8945
0.4059,7.4094,0.3488,1.1627,0.4035,2.3363,1.8447,1.7766,3.4165,0.8942
0.4051,7.3914,0.3480,1.1628,0.4026,2.3380,1.8566,1.7766,3.4379,0.8934
0.4041,7.3649,0.3472,1.1627,0.4018,2.3388,1.8659,1.7776,3.4633,0.8931
0.4036,7.3536,0.3470,1.1640,0.4010,2.3394,1.8772,1.7785,3.4869,0.8941
0.4033,7.3433,0.3459,1.1636,0.4002,2.3425,1.8896,1.7785,3.5113,0.8933
0.4027,7.3293,0.3456,1.1640,0.3996,2.3448,1.8982,1.7794,3.5323,0.8934
0.4019,7.3171,0.3448,1.1646,0.3986,2.3470,1.9097,1.7794,3.5573,0.8933
0.4008,7.2975,0.3445,1.1646,0.3978,2.3485,1.9209,1.7821,3.5788,0.8936
0.4007,7.2873,0.3439,1.1649,0.3974,2.3502,1.9309,1.7849,3.6057,0.8927
0.4002,7.2752,0.3437,1.1652,0.3969,2.3504,1.9407,1.7849,3.6238,0.8941
0.3997,7.2678,0.3431,1.1648,0.3959,2.3530,1.9521,1.7840,3.6427,0.8944
0.3995,7.2539,0.3419,1.1654,0.3946,2.3573,1.9624,1.7876,3.6666,0.8933
0.3992,7.2410,0.3408,1.1659,0.3941,2.3581,1.9734,1.7949,3.6890,0.8925
0.3988,7.2263,0.3404,1.1659,0.3932,2.3598,1.9844,1.7931,3.7114,0.8925
0.3983,7.2143,0.3408,1.1659,0.3924,2.3598,1.9975,1.7931,3.7332,0.8936
0.3973,7.1996,0.3395,1.1665,0.3915,2.3609,2.0053,1.8004,3.7521,0.8931
0.3975,7.1932,0.3391,1.1671,0.3910,2.3618,2.0169,1.7959,3.7698,0.8934
0.3969,7.1914,0.3385,1.1666,0.3901,2.3627,2.0283,1.7977,3.7901,0.8937
0.3954,7.1741,0.3387,1.1671,0.3892,2.3624,2.0368,1.7986,3.8108,0.8941
0.3956,7.1559,0.3384,1.1669,0.3887,2.3632,2.0476,1.8014,3.8279,0.8933
0.3953,7.1441,0.3381,1.1675,0.3883,2.3632,2.0592,1.8014,3.8476,0.8920
0.3945,7.1323,0.3380,1.1683,0.3880,2.3652,2.0696,1.8032,3.8685,0.8942
0.3939,7.1197,0.3378,1.1677,0.3875,2.3664,2.0780,1.8041,3.8849,0.8939
0.3935,7.1124,0.3375,1.1689,0.3862,2.3669,2.0899,1.8059,3.9018,0.8942
0.3925,7.0962,0.3369,1.1694,0.3855,2.3686,2.1004,1.8087,3.9213,0.8931
0.3921,7.0738,0.3362,1.1687,0.3846,2.3701,2.1082,1.8096,3.9395,0.8928
0.3922,7.0595,0.3373,1.1694,0.3841,2.3709,2.1184,1.8087,3.9536,0.8939
0.3918,7.0506,0.3356,1.1698,0.3836,2.3721,2.1301,1.8096,3.9685,0.8928
0.3914,7.0461,0.3358,1.1700,0.3830,2.3721,2.1399,1.8096,3.9860,0.8942
0.3911,7.0328,0.3348,1.1695,0.3824,2.3744,2.1485,1.8142,4.0049,0.8934
0.3912,7.0061,0.3347,1.1704,0.3819,2.3744,2.1597,1.8133,4.0200,0.8936
0.3908,6.9902,0.3343,1.1706,0.3812,2.3758,2.1702,1.8133,4.0334,0.8936
0.3895,6.9797,0.3344,1.1703,0.3807,2.3766,2.1798,1.8151,4.0472,0.8955
0.3892,6.9709,0.3333,1.1704,0.3802,2.3772,2.1873,1.8151,4.0645,0.8947
0.3891,6.9498,0.3336,1.1704,0.3796,2.3772,2.1973,1.8243,4.0824,0.8950
0.3890,6.9262,0.3325,1.1707,0.3796,2.3801,2.2098,1.8197,4.0941,0.8944
0.3889,6.9105,0.3325,1.1706,0.3792,2.3795,2.2183,1.8215,4.1081,0.8947
