0,1,2,3,4,5,6,7,8,9
1.0113,0.9733,1.0146,0.9943,1.0139,0.9785,0.9727,0.9732,0.9606,0.9987
1.0176,1.0007,1.0105,0.9952,1.0010,0.9850,0.9819,0.9749,0.9703,0.9993
0.8850,2.0012,0.8325,1.0211,0.7906,1.2758,0.9843,1.0874,1.0277,1.0049
0.7384,5.0780,0.6614,1.0597,0.6126,1.7539,0.9883,1.3074,1.0825,1.0129
0.6452,8.3972,0.5567,1.0949,0.5108,2.0918,0.9957,1.5099,1.1369,1.0165
0.5837,10.8197,0.4898,1.1250,0.4483,2.3200,1.0041,1.6829,1.1916,1.0178
0.5426,12.7377,0.4450,1.1520,0.4065,2.4870,1.0111,1.8355,1.2462,1.0195
0.5114,14.3534,0.4138,1.1777,0.3766,2.6166,1.0196,1.9685,1.3007,1.0224
0.4880,15.6474,0.3900,1.2011,0.3543,2.7208,1.0271,2.0878,1.3554,1.0225
0.4695,16.7719,0.3721,1.2212,0.3373,2.8077,1.0355,2.1950,1.4101,1.0239
0.4553,17.6385,0.3580,1.2414,0.3243,2.8806,1.0428,2.2910,1.4636,1.0239
0.4452,18.4330,0.3468,1.2585,0.3135,2.9413,1.0517,2.3770,1.5167,1.0245
0.4332,19.0455,0.3380,1.2742,0.3052,2.9950,1.0589,2.4571,1.5695,1.0267
0.4269,19.4918,0.3307,1.2895,0.2984,3.0468,1.0672,2.5260,1.6208,1.0270
0.4194,19.8665,0.3262,1.3027,0.2926,3.0841,1.0747,2.5891,1.6721,1.0281
0.4130,20.0907,0.3204,1.3143,0.2878,3.1217,1.0829,2.6476,1.7207,1.0279
0.4079,20.2974,0.3174,1.3265,0.2845,3.1518,1.0907,2.6987,1.7690,1.0284
0.4046,20.4662,0.3122,1.3364,0.2807,3.1819,1.0985,2.7444,1.8171,1.0279
0.4007,20.5196,0.3110,1.3451,0.2775,3.2072,1.1061,2.7862,1.8629,1.0282
0.3979,20.5730,0.3077,1.3556,0.2759,3.2323,1.1129,2.8275,1.9074,1.0278
0.3946,20.5943,0.3055,1.3619,0.2743,3.2520,1.1211,2.8587,1.9507,1.0289
0.3918,20.6266,0.3031,1.3695,0.2721,3.2732,1.1285,2.8970,1.9930,1.0290
0.3889,20.6374,0.3017,1.3772,0.2701,3.2896,1.1357,2.9220,2.0338,1.0297
0.3875,20.6160,0.3003,1.3840,0.2691,3.3075,1.1434,2.9520,2.0734,1.0301
0.3858,20.6266,0.2991,1.3884,0.2674,3.3233,1.1498,2.9795,2.1115,1.0300
0.3851,20.5730,0.2973,1.3937,0.2661,3.3396,1.1580,3.0013,2.1485,1.0301
0.3848,20.6050,0.2958,1.3998,0.2655,3.3515,1.1647,3.0259,2.1833,1.0301
0.3831,20.6051,0.2955,1.4051,0.2650,3.3621,1.1715,3.0483,2.2175,1.0308
0.3819,20.5514,0.2944,1.4092,0.2649,3.3773,1.1794,3.0632,2.2512,1.0304
