0,1,2,3,4,5,6,7,8,9
1.0114,0.9997,1.0092,1.0003,1.0096,1.0022,1.0064,0.9999,1.0052,1.0011
0.9873,1.0881,0.9676,1.0004,0.9805,1.0199,1.0350,1.0107,1.0526,0.9969
0.7628,2.7280,0.7240,0.9843,0.7744,1.2117,1.0848,1.0623,1.2095,0.9327
0.6112,9.2188,0.5723,0.9998,0.6299,1.4695,1.1187,1.1278,1.3339,0.8793
0.5361,19.7169,0.4951,1.0274,0.5516,1.6482,1.1461,1.1758,1.4554,0.8552
0.4922,28.6827,0.4486,1.0494,0.5030,1.7629,1.1749,1.2033,1.5861,0.8361
0.4632,35.2026,0.4175,1.0673,0.4695,1.8393,1.2038,1.2178,1.7215,0.8228
0.4411,39.9854,0.3942,1.0828,0.4441,1.8963,1.2317,1.2316,1.8559,0.8108
0.4237,43.7087,0.3764,1.0938,0.4238,1.9380,1.2584,1.2447,1.9906,0.8029
0.4103,46.6483,0.3623,1.1050,0.4081,1.9740,1.2839,1.2461,2.1254,0.7955
0.3984,48.9518,0.3508,1.1125,0.3943,2.0031,1.3102,1.2461,2.2604,0.7904
0.3881,50.7035,0.3405,1.1191,0.3828,2.0304,1.3360,1.2461,2.3974,0.7847
0.3797,52.2514,0.3318,1.1257,0.3729,2.0523,1.3608,1.2461,2.5324,0.7803
0.3720,53.4631,0.3248,1.1308,0.3639,2.0726,1.3867,1.2461,2.6653,0.7787
0.3656,54.5364,0.3183,1.1347,0.3560,2.0903,1.4124,1.2468,2.7979,0.7752
0.3596,55.5092,0.3126,1.1378,0.3494,2.1076,1.4388,1.2475,2.9289,0.7731
0.3545,56.2253,0.3080,1.1409,0.3433,2.1212,1.4649,1.2503,3.0571,0.7710
0.3495,57.1356,0.3028,1.1441,0.3375,2.1347,1.4908,1.2517,3.1844,0.7689
0.3456,57.5873,0.2981,1.1471,0.3322,2.1475,1.5171,1.2558,3.3083,0.7667
0.3413,58.2920,0.2956,1.1505,0.3275,2.1588,1.5443,1.2558,3.4306,0.7648
0.3387,58.6974,0.2920,1.1520,0.3231,2.1673,1.5702,1.2565,3.5493,0.7642
0.3342,59.0137,0.2891,1.1540,0.3191,2.1784,1.5965,1.2600,3.6640,0.7627
0.3313,59.4297,0.2864,1.1571,0.3157,2.1868,1.6229,1.2614,3.7778,0.7622
0.3288,59.7519,0.2836,1.1577,0.3122,2.1944,1.6500,1.2614,3.8870,0.7609
0.3266,59.9814,0.2825,1.1583,0.3092,2.2012,1.6766,1.2648,3.9940,0.7599
0.3245,60.2102,0.2800,1.1595,0.3060,2.2070,1.7038,1.2641,4.0950,0.7595
0.3225,60.6083,0.2774,1.1606,0.3033,2.2128,1.7294,1.2676,4.1954,0.7585
0.3196,60.7751,0.2756,1.1613,0.3011,2.2207,1.7570,1.2690,4.2904,0.7581
0.3168,60.9769,0.2741,1.1630,0.2982,2.2257,1.7827,1.2690,4.3800,0.7582
0.3155,61.0444,0.2721,1.1644,0.2958,2.2313,1.8091,1.2704,4.4690,0.7573
0.3136,61.1798,0.2704,1.1644,0.2932,2.2356,1.8352,1.2718,4.5540,0.7578
0.3123,61.3508,0.2694,1.1656,0.2914,2.2407,1.8611,1.2731,4.6335,0.7572
0.3110,61.6251,0.2693,1.1673,0.2891,2.2444,1.8875,1.2759,4.7122,0.7570
0.3089,61.9705,0.2677,1.1682,0.2872,2.2498,1.9137,1.2745,4.7864,0.7585
0.3074,61.9708,0.2659,1.1691,0.2852,2.2522,1.9399,1.2773,4.8588,0.7578
0.3060,61.8665,0.2650,1.1700,0.2840,2.2565,1.9664,1.2766,4.9292,0.7570
0.3049,62.0062,0.2630,1.1706,0.2823,2.2611,1.9928,1.2773,4.9921,0.7570
0.3035,62.0412,0.2626,1.1712,0.2806,2.2643,2.0171,1.2773,5.0592,0.7572
0.3017,62.0397,0.2611,1.1715,0.2789,2.2665,2.0439,1.2815,5.1192,0.7570
0.3012,62.1105,0.2598,1.1733,0.2775,2.2702,2.0690,1.2835,5.1752,0.7566
0.2996,62.1798,0.2592,1.1737,0.2759,2.2729,2.0944,1.2808,5.2292,0.7576
0.2989,62.1098,0.2579,1.1748,0.2753,2.2762,2.1191,1.2849,5.2843,0.7565
0.2986,62.2152,0.2576,1.1755,0.2735,2.2776,2.1441,1.2863,5.3352,0.7576
0.2982,62.1448,0.2568,1.1758,0.2723,2.2778,2.1697,1.2877,5.3855,0.7576
