0,1,2,3,4,5,6,7,8,9
1.0042,0.9940,1.0059,0.9968,1.0074,0.9977,0.9880,0.9966,0.9895,0.9988
1.0399,1.0885,1.0163,1.0050,1.0264,1.0756,1.0372,1.0306,1.0313,1.0019
0.8854,2.3107,0.8432,1.0372,0.8706,1.7331,1.0350,1.4176,1.0581,0.9961
0.7658,3.9666,0.7084,1.0820,0.7388,2.3104,1.0452,1.8936,1.1133,0.9907
0.6934,5.3357,0.6153,1.1294,0.6492,2.6839,1.0935,2.2559,1.2401,0.9863
0.6372,6.6300,0.5433,1.1677,0.5815,2.9695,1.1634,2.5388,1.4249,0.9852
0.5895,7.9054,0.4873,1.1953,0.5287,3.1937,1.2446,2.7622,1.6489,0.9832
0.5499,9.2324,0.4442,1.2184,0.4878,3.3726,1.3315,2.9409,1.9011,0.9820
0.5178,10.6392,0.4097,1.2346,0.4553,3.5193,1.4220,3.0874,2.1697,0.9803
0.4910,12.0986,0.3836,1.2508,0.4287,3.6360,1.5145,3.2031,2.4482,0.9793
0.4690,13.5361,0.3632,1.2606,0.4070,3.7303,1.6079,3.2955,2.7307,0.9789
0.4512,14.9156,0.3457,1.2719,0.3885,3.8084,1.7001,3.3707,3.0119,0.9788
0.4361,16.2166,0.3318,1.2799,0.3736,3.8695,1.7922,3.4259,3.2871,0.9780
0.4226,17.4019,0.3207,1.2862,0.3605,3.9164,1.8833,3.4715,3.5489,0.9780
0.4118,18.4999,0.3115,1.2939,0.3495,3.9528,1.9722,3.5029,3.7940,0.9788
0.4028,19.4569,0.3039,1.3001,0.3399,3.9824,2.0591,3.5296,4.0228,0.9787
0.3946,20.3209,0.2970,1.3057,0.3311,4.0029,2.1426,3.5489,4.2362,0.9791
0.3878,21.0844,0.2919,1.3088,0.3238,4.0230,2.2257,3.5592,4.4296,0.9791
0.3817,21.7587,0.2863,1.3133,0.3171,4.0373,2.3055,3.5700,4.6046,0.9783
0.3776,22.3709,0.2836,1.3175,0.3109,4.0492,2.3826,3.5750,4.7632,0.9784
0.3723,22.9148,0.2796,1.3212,0.3053,4.0531,2.4578,3.5826,4.9085,0.9793
0.3684,23.4062,0.2767,1.3258,0.3003,4.0581,2.5294,3.5867,5.0345,0.9793
0.3658,23.8349,0.2736,1.3287,0.2960,4.0626,2.5997,3.5908,5.1533,0.9804
0.3616,24.2033,0.2716,1.3319,0.2915,4.0656,2.6674,3.5921,5.2559,0.9797
0.3589,24.5345,0.2692,1.3345,0.2882,4.0651,2.7302,3.5917,5.3493,0.9803
0.3566,24.8207,0.2668,1.3358,0.2842,4.0666,2.7939,3.5917,5.4322,0.9817
0.3544,25.0929,0.2649,1.3387,0.2813,4.0636,2.8537,3.5903,5.5052,0.9809
0.3530,25.3311,0.2633,1.3411,0.2780,4.0606,2.9109,3.5862,5.5699,0.9805
0.3516,25.5032,0.2626,1.3432,0.2753,4.0581,2.9642,3.5840,5.6302,0.9815
0.3497,25.6325,0.2617,1.3456,0.2727,4.0551,3.0171,3.5799,5.6786,0.9808
0.3472,25.7828,0.2609,1.3476,0.2701,4.0526,3.0654,3.5763,5.7245,0.9815
0.3465,25.8839,0.2595,1.3495,0.2683,4.0482,3.1133,3.5713,5.7659,0.9815
0.3450,25.9907,0.2585,1.3524,0.2658,4.0412,3.1580,3.5677,5.8008,0.9827
0.3441,26.1085,0.2583,1.3545,0.2637,4.0353,3.2015,3.5619,5.8341,0.9838
0.3429,26.1962,0.2567,1.3555,0.2624,4.0299,3.2428,3.5583,5.8632,0.9827
0.3415,26.2324,0.2566,1.3576,0.2606,4.0210,3.2801,3.5511,5.8823,0.9836
0.3406,26.2843,0.2561,1.3599,0.2590,4.0131,3.3162,3.5493,5.9091,0.9842
0.3404,26.2999,0.2545,1.3612,0.2573,4.0092,3.3497,3.5471,5.9291,0.9824
0.3401,26.2999,0.2551,1.3619,0.2559,4.0004,3.3854,3.5408,5.9478,0.9840
0.3399,26.3051,0.2539,1.3633,0.2550,3.9941,3.4138,3.5336,5.9634,0.9839
0.3394,26.2739,0.2540,1.3647,0.2537,3.9838,3.4432,3.5283,5.9751,0.9836
0.3391,26.2480,0.2532,1.3654,0.2524,3.9770,3.4704,3.5207,5.9881,0.9842
0.3386,26.2014,0.2530,1.3668,0.2514,3.9722,3.4950,3.5149,5.9986,0.9844
